É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:32:21

,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{
2020/6/12,25.9,8,1,31.2,8,1,22.0,8,1,0.0,0,8,1,3.8,0,8,1,0,1,8,1,80,8,1
2020/6/13,23.1,8,1,24.9,8,1,21.1,8,1,20.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2020/6/14,22.5,8,1,25.2,8,1,20.3,8,1,10.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2020/6/15,26.6,8,1,34.1,8,1,21.8,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,73,8,1
2020/6/16,24.7,8,1,31.2,8,1,18.7,8,1,0.0,0,8,1,9.4,0,8,1,0,1,8,1,62,8,1
2020/6/17,23.8,8,1,31.1,8,1,17.0,8,1,0,1,8,1,12.4,0,8,1,0,1,8,1,59,8,1
2020/6/18,21.0,8,1,24.8,8,1,17.3,8,1,9.5,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2020/6/19,18.3,8,1,20.4,8,1,16.6,8,1,19.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2020/6/20,22.8,8,1,29.7,8,1,16.3,8,1,0.0,0,8,1,11.0,0,8,1,0,1,8,1,74,8,1
2020/6/21,23.9,8,1,29.9,8,1,19.9,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,65,8,1
2020/6/22,19.7,8,1,22.2,8,1,17.8,8,1,14.5,0,8,1,0.0,0,8,1,0,1,8,1,84,8,1
2020/6/23,23.6,8,1,29.9,8,1,18.3,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,71,8,1
2020/6/24,25.3,8,1,31.3,8,1,20.6,8,1,0.5,0,8,1,7.6,0,8,1,0,1,8,1,71,8,1
2020/6/25,24.0,8,1,29.1,8,1,20.7,8,1,7.5,0,8,1,1.5,0,8,1,0,1,8,1,85,8,1
2020/6/26,25.8,8,1,28.2,8,1,23.6,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,83,8,1
2020/6/27,26.1,8,1,31.0,8,1,22.5,8,1,0.0,0,8,1,3.3,0,8,1,0,1,8,1,73,8,1
2020/6/28,22.0,8,1,27.2,8,1,19.6,8,1,43.0,0,8,1,1.6,0,8,1,0,1,8,1,89,8,1
2020/6/29,23.8,8,1,30.1,8,1,17.3,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,74,8,1
2020/6/30,21.5,8,1,26.3,8,1,19.9,8,1,40.5,0,8,1,0.0,0,8,1,0,1,8,1,89,8,1
2020/7/1,24.4,8,1,29.1,8,1,20.1,8,1,17.5,0,8,1,1.5,0,8,1,0,1,8,1,84,8,1
2020/7/2,25.2,8,1,31.4,8,1,20.8,8,1,0.0,0,8,1,9.5,0,8,1,0,1,8,1,73,8,1
2020/7/3,22.5,8,1,26.6,8,1,18.8,8,1,10.0,0,8,1,0.3,0,8,1,0,1,8,1,84,8,1
2020/7/4,23.2,8,1,29.3,8,1,18.6,8,1,28.0,0,8,1,0.6,0,8,1,0,1,8,1,85,8,1
2020/7/5,24.8,8,1,29.9,8,1,22.3,8,1,1.0,0,8,1,1.6,0,8,1,0,1,8,1,81,8,1
2020/7/6,23.7,8,1,27.2,8,1,21.8,8,1,19.5,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2020/7/7,25.8,8,1,29.7,8,1,21.3,8,1,2.5,0,8,1,0.8,0,8,1,0,1,8,1,84,8,1
2020/7/8,25.2,8,1,29.1,8,1,22.4,8,1,35.0,0,8,1,2.1,0,8,1,0,1,8,1,81,8,1
2020/7/9,23.4,8,1,26.8,8,1,21.5,8,1,27.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2020/7/10,24.5,8,1,29.3,8,1,21.9,8,1,2.5,0,8,1,1.1,0,8,1,0,1,8,1,87,8,1
2020/7/11,24.9,8,1,28.4,8,1,22.2,8,1,21.0,0,8,1,0.0,0,8,1,0,1,8,1,89,8,1
2020/7/12,26.5,8,1,34.4,8,1,22.9,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,72,8,1
2020/7/13,22.1,8,1,25.1,8,1,20.3,8,1,1.0,0,8,1,0.3,0,8,1,0,1,8,1,79,8,1
2020/7/14,21.8,8,1,24.9,8,1,19.8,8,1,3.5,0,8,1,0.6,0,8,1,0,1,8,1,91,8,1
2020/7/15,24.2,8,1,27.7,8,1,21.8,8,1,0.0,0,8,1,0.4,0,8,1,0,1,8,1,82,8,1
2020/7/16,24.6,8,1,30.7,8,1,21.2,8,1,0.5,0,8,1,5.5,0,8,1,0,1,8,1,75,8,1
2020/7/17,21.9,8,1,24.2,8,1,19.9,8,1,35.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2020/7/18,23.7,8,1,27.8,8,1,20.9,8,1,5.0,0,8,1,1.5,0,8,1,0,1,8,1,87,8,1
2020/7/19,26.5,8,1,32.9,8,1,22.3,8,1,0.0,0,8,1,9.8,0,8,1,0,1,8,1,75,8,1
2020/7/20,26.8,8,1,31.4,8,1,23.2,8,1,1.5,0,8,1,2.2,0,8,1,0,1,8,1,77,8,1
2020/7/21,26.9,8,1,32.4,8,1,23.6,8,1,1.5,0,8,1,3.8,0,8,1,0,1,8,1,81,8,1
2020/7/22,27.3,8,1,33.9,8,1,22.6,8,1,52.0,0,8,1,7.8,0,8,1,0,1,8,1,79,8,1
2020/7/23,23.7,8,1,24.8,8,1,22.6,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2020/7/24,24.3,8,1,28.9,8,1,21.8,8,1,9.5,0,8,1,0.2,0,8,1,0,1,8,1,89,8,1
2020/7/25,23.3,8,1,25.9,8,1,21.8,8,1,128.0,0,8,1,0.1,0,8,1,0,1,8,1,95,8,1
2020/7/26,24.0,8,1,29.2,8,1,22.4,8,1,41.5,0,8,1,1.7,0,8,1,0,1,8,1,95,8,1
2020/7/27,25.0,8,1,29.1,8,1,22.2,8,1,1.0,0,8,1,0.3,0,8,1,0,1,8,1,89,8,1
2020/7/28,25.5,8,1,27.9,8,1,23.7,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,89,8,1
2020/7/29,25.2,8,1,31.0,8,1,22.7,8,1,0.0,0,8,1,1.4,0,8,1,0,1,8,1,86,8,1
2020/7/30,24.6,8,1,30.1,8,1,22.0,8,1,3.0,0,8,1,3.3,0,8,1,0,1,8,1,84,8,1
2020/7/31,26.1,8,1,32.7,8,1,22.1,8,1,21.0,0,8,1,8.1,0,8,1,0,1,8,1,81,8,1
2020/8/1,25.9,8,1,32.9,8,1,22.2,8,1,19.0,0,8,1,7.0,0,8,1,0,1,8,1,79,8,1
2020/8/2,26.6,8,1,33.9,8,1,23.4,8,1,2.0,0,8,1,7.5,0,8,1,0,1,8,1,76,8,1
2020/8/3,26.7,8,1,34.0,8,1,23.4,8,1,1.5,0,8,1,6.6,0,8,1,0,1,8,1,78,8,1
2020/8/4,28.2,8,1,34.2,8,1,23.9,8,1,0.0,0,8,1,9.7,0,8,1,0,1,8,1,74,8,1
2020/8/5,28.6,8,1,35.9,8,1,25.4,8,1,0.5,0,8,1,8.1,0,8,1,0,1,8,1,73,8,1
2020/8/6,28.7,8,1,35.2,8,1,24.9,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,72,8,1
2020/8/7,28.5,8,1,34.4,8,1,24.0,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,71,8,1
2020/8/8,28.8,8,1,34.7,8,1,25.4,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,71,8,1
2020/8/9,29.2,8,1,35.6,8,1,24.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,72,8,1
2020/8/10,29.5,8,1,35.4,8,1,25.2,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,71,8,1
2020/8/11,30.4,8,1,36.8,8,1,25.7,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,71,8,1
2020/8/12,30.4,8,1,38.0,8,1,27.0,8,1,0.0,0,8,1,8.2,0,8,1,0,1,8,1,73,8,1
2020/8/13,30.4,8,1,36.3,8,1,25.7,8,1,0.0,0,8,1,8.2,0,8,1,0,1,8,1,67,8,1
2020/8/14,30.0,8,1,37.0,8,1,25.2,8,1,0,1,8,1,11.6,0,8,1,0,1,8,1,67,8,1
2020/8/15,31.4,8,1,39.3,8,1,25.3,8,1,0,1,8,1,11.6,0,8,1,0,1,8,1,64,8,1
2020/8/16,31.8,8,1,39.2,8,1,25.7,8,1,0,1,8,1,11.9,0,8,1,0,1,8,1,62,8,1
2020/8/17,31.4,8,1,37.9,8,1,26.8,8,1,0,1,8,1,7.4,0,8,1,0,1,8,1,65,8,1
2020/8/18,30.4,8,1,37.2,8,1,25.4,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,61,8,1
2020/8/19,30.0,8,1,36.9,8,1,25.5,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,60,8,1
2020/8/20,30.1,8,1,38.4,8,1,25.2,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,68,8,1
2020/8/21,30.2,8,1,38.2,8,1,26.6,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,67,8,1
2020/8/22,26.8,8,1,36.4,8,1,22.5,8,1,33.5,0,8,1,6.2,0,8,1,0,1,8,1,77,8,1
2020/8/23,25.5,8,1,33.5,8,1,21.9,8,1,1.0,0,8,1,4.9,0,8,1,0,1,8,1,79,8,1
2020/8/24,27.3,8,1,35.3,8,1,21.5,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,71,8,1
2020/8/25,27.9,8,1,35.8,8,1,24.7,8,1,2.5,0,8,1,7.9,0,8,1,0,1,8,1,73,8,1
2020/8/26,29.0,8,1,36.0,8,1,23.6,8,1,0.0,0,8,1,10.7,0,8,1,0,1,8,1,66,8,1
2020/8/27,29.0,8,1,34.2,8,1,24.6,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,70,8,1
2020/8/28,26.9,8,1,29.7,8,1,24.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2020/8/29,29.4,8,1,36.5,8,1,24.5,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,72,8,1
2020/8/30,30.1,8,1,36.7,8,1,26.6,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,68,8,1
2020/8/31,29.2,8,1,35.7,8,1,26.1,8,1,0.0,0,8,1,4.8,0,8,1,0,1,8,1,71,8,1
2020/9/1,27.7,8,1,30.8,8,1,25.3,8,1,0.0,0,8,1,1.2,0,8,1,0,1,8,1,71,8,1
2020/9/2,27.3,8,1,33.5,8,1,23.6,8,1,1.0,0,8,1,2.4,0,8,1,0,1,8,1,75,8,1
2020/9/3,26.5,8,1,31.2,8,1,24.6,8,1,3.5,0,8,1,1.8,0,8,1,0,1,8,1,87,8,1
2020/9/4,28.6,8,1,35.1,8,1,24.2,8,1,0.0,0,8,1,7.9,0,8,1,0,1,8,1,73,8,1
2020/9/5,27.5,8,1,36.8,8,1,24.7,8,1,47.5,0,8,1,7.9,0,8,1,0,1,8,1,78,8,1
2020/9/6,25.3,8,1,30.5,8,1,22.8,8,1,12.5,0,8,1,3.4,0,8,1,0,1,8,1,87,8,1
2020/9/7,25.2,8,1,30.4,8,1,22.9,8,1,32.5,0,8,1,1.3,0,8,1,0,1,8,1,89,8,1
2020/9/8,27.0,8,1,33.0,8,1,22.8,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,76,8,1
2020/9/9,25.8,8,1,33.9,8,1,21.8,8,1,5.5,0,8,1,8.0,0,8,1,0,1,8,1,78,8,1
2020/9/10,24.9,8,1,29.9,8,1,22.4,8,1,0.5,0,8,1,2.2,0,8,1,0,1,8,1,83,8,1
2020/9/11,27.0,8,1,33.5,8,1,22.4,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,74,8,1
2020/9/12,25.3,8,1,28.6,8,1,22.5,8,1,0.0,0,8,1,1.2,0,8,1,0,1,8,1,78,8,1
2020/9/13,24.8,8,1,27.5,8,1,22.5,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,85,8,1
2020/9/14,26.4,8,1,31.8,8,1,23.2,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,72,8,1
2020/9/15,24.9,8,1,29.4,8,1,21.7,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,70,8,1
2020/9/16,24.0,8,1,28.7,8,1,20.6,8,1,0.0,0,8,1,1.8,0,8,1,0,1,8,1,75,8,1
2020/9/17,25.7,8,1,30.8,8,1,22.1,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,74,8,1
2020/9/18,28.0,8,1,33.2,8,1,23.3,8,1,0.0,0,8,1,2.8,0,8,1,0,1,8,1,71,8,1
2020/9/19,26.5,8,1,31.9,8,1,23.2,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,68,8,1
2020/9/20,22.2,8,1,24.1,8,1,20.5,8,1,1.5,0,8,1,0.4,0,8,1,0,1,8,1,74,8,1
2020/9/21,22.7,8,1,28.0,8,1,19.2,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,69,8,1
2020/9/22,22.9,8,1,28.4,8,1,17.8,8,1,0.0,0,8,1,7.2,0,8,1,0,1,8,1,60,8,1
2020/9/23,21.8,8,1,24.8,8,1,19.6,8,1,0.0,0,8,1,0.1,0,8,1,0,1,8,1,74,8,1
2020/9/24,22.5,8,1,25.4,8,1,20.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,66,8,1
2020/9/25,20.6,8,1,23.8,8,1,19.2,8,1,17.0,0,8,1,0.0,0,8,1,0,1,8,1,84,8,1
2020/9/26,20.6,8,1,23.1,8,1,19.3,8,1,1.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2020/9/27,20.4,8,1,27.8,8,1,16.9,8,1,7.0,0,8,1,5.4,0,8,1,0,1,8,1,85,8,1
2020/9/28,20.8,8,1,28.1,8,1,14.7,8,1,0,1,8,1,10.5,0,8,1,0,1,8,1,68,8,1
2020/9/29,19.4,8,1,23.7,8,1,14.7,8,1,0,1,8,1,1.2,0,8,1,0,1,8,1,68,8,1
2020/9/30,18.8,8,1,26.5,8,1,11.5,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,64,8,1
2020/10/1,20.3,8,1,25.9,8,1,17.0,8,1,0.0,0,8,1,5.1,0,8,1,0,1,8,1,67,8,1
2020/10/2,20.2,8,1,26.7,8,1,13.9,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,72,8,1
2020/10/3,21.1,8,1,25.1,8,1,17.4,8,1,0.0,0,8,1,1.8,0,8,1,0,1,8,1,71,8,1
2020/10/4,20.8,8,1,24.8,8,1,18.6,8,1,0.0,0,8,1,0.6,0,8,1,0,1,8,1,76,8,1
2020/10/5,21.2,8,1,26.1,8,1,18.7,8,1,0.0,0,8,1,4.0,0,8,1,0,1,8,1,75,8,1
2020/10/6,19.0,8,1,22.1,8,1,14.9,8,1,0,1,8,1,3.5,0,8,1,0,1,8,1,58,8,1
2020/10/7,17.1,8,1,22.6,8,1,14.1,8,1,9.0,0,8,1,2.9,0,8,1,0,1,8,1,77,8,1
2020/10/8,14.4,8,1,15.3,8,1,13.9,8,1,53.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2020/10/9,15.3,8,1,16.0,8,1,14.7,8,1,39.0,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2020/10/10,15.9,8,1,17.1,8,1,14.8,8,1,84.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2020/10/11,20.8,8,1,28.1,8,1,15.5,8,1,0,1,8,1,5.7,0,8,1,0,1,8,1,81,8,1
2020/10/12,22.1,8,1,28.4,8,1,16.3,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,77,8,1
2020/10/13,22.6,8,1,29.0,8,1,18.7,8,1,0.0,0,8,1,5.9,0,8,1,0,1,8,1,71,8,1
2020/10/14,20.6,8,1,25.0,8,1,18.5,8,1,0.0,0,8,1,5.1,0,8,1,0,1,8,1,70,8,1
2020/10/15,18.4,8,1,21.1,8,1,15.4,8,1,0.0,0,8,1,0.1,0,8,1,0,1,8,1,72,8,1
2020/10/16,16.9,8,1,21.9,8,1,13.8,8,1,0.0,0,8,1,5.0,0,8,1,0,1,8,1,62,8,1
2020/10/17,12.6,8,1,16.0,8,1,11.1,8,1,21.5,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2020/10/18,13.4,8,1,17.4,8,1,9.8,8,1,0.0,0,8,1,1.6,0,8,1,0,1,8,1,84,8,1
2020/10/19,11.1,8,1,12.7,8,1,8.6,8,1,7.0,0,8,1,0.0,0,8,1,0,1,8,1,95,8,1
2020/10/20,13.7,8,1,20.7,8,1,9.6,8,1,0,1,8,1,7.3,0,8,1,0,1,8,1,78,8,1
2020/10/21,13.8,8,1,20.8,8,1,7.6,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,72,8,1
2020/10/22,15.0,8,1,18.5,8,1,11.7,8,1,0.0,0,8,1,0.5,0,8,1,0,1,8,1,77,8,1
2020/10/23,15.5,8,1,17.2,8,1,13.4,8,1,15.0,0,8,1,0.1,0,8,1,0,1,8,1,98,8,1
2020/10/24,15.1,8,1,21.3,8,1,10.8,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,66,8,1
2020/10/25,12.8,8,1,20.6,8,1,6.0,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,64,8,1
2020/10/26,12.9,8,1,20.6,8,1,6.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,69,8,1
2020/10/27,14.4,5,1,20.5,8,1,8.6,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,75,5,1
2020/10/28,14.8,5,1,20.4,8,1,10.5,8,1,0,1,8,1,4.5,0,5,1,0,1,8,1,74,5,1
2020/10/29,15.1,8,1,22.9,8,1,9.1,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,64,8,1
2020/10/30,13.1,8,1,18.9,8,1,8.6,8,1,0,1,8,1,3.3,0,8,1,0,1,8,1,52,8,1
2020/10/31,10.3,8,1,18.4,8,1,3.6,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,60,8,1
2020/11/1,10.7,8,1,16.9,8,1,4.6,8,1,0,1,8,1,6.2,0,8,1,0,1,8,1,72,8,1
2020/11/2,13.2,8,1,17.8,8,1,7.7,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,82,8,1
2020/11/3,16.3,8,1,21.9,8,1,12.9,8,1,1.5,0,8,1,5.0,0,8,1,0,1,8,1,66,8,1
2020/11/4,12.0,8,1,18.4,8,1,6.0,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,42,8,1
2020/11/5,9.7,8,1,17.6,8,1,2.8,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,68,8,1
2020/11/6,10.5,8,1,17.1,8,1,6.5,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,76,8,1
2020/11/7,11.7,8,1,16.4,8,1,7.6,8,1,3.0,0,8,1,1.5,0,8,1,0,1,8,1,85,8,1
2020/11/8,14.2,8,1,20.2,8,1,10.9,8,1,0.0,0,8,1,3.0,0,8,1,0,1,8,1,84,8,1
2020/11/9,12.7,8,1,18.7,8,1,6.5,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,47,8,1
2020/11/10,9.6,8,1,17.0,8,1,3.4,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,59,8,1
2020/11/11,9.3,8,1,16.3,8,1,2.7,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,59,8,1
2020/11/12,9.4,8,1,15.7,8,1,2.9,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,70,8,1
2020/11/13,11.0,8,1,18.3,8,1,4.8,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,75,8,1
2020/11/14,10.6,8,1,19.3,8,1,4.4,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,70,8,1
2020/11/15,9.8,8,1,17.3,8,1,2.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,71,8,1
2020/11/16,11.9,8,1,20.0,8,1,5.4,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,76,8,1
2020/11/17,12.2,8,1,20.2,8,1,5.5,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,73,8,1
2020/11/18,14.1,8,1,20.5,8,1,8.4,8,1,0,1,8,1,6.6,0,8,1,0,1,8,1,73,8,1
2020/11/19,16.9,8,1,23.8,8,1,12.3,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,74,8,1
2020/11/20,17.2,8,1,23.5,8,1,12.8,8,1,0.0,0,8,1,2.1,0,8,1,0,1,8,1,85,8,1
2020/11/21,15.2,8,1,20.8,8,1,7.2,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,49,8,1
2020/11/22,11.4,8,1,19.3,8,1,4.4,8,1,0.0,0,8,1,8.6,0,8,1,0,1,8,1,68,8,1
2020/11/23,14.4,8,1,21.1,8,1,10.0,8,1,0.0,0,8,1,8.3,0,8,1,0,1,8,1,62,8,1
2020/11/24,12.0,8,1,17.2,8,1,8.5,8,1,0,1,8,1,6.5,0,8,1,0,1,5,1,62,8,1
2020/11/25,13.5,8,1,18.6,8,1,10.0,8,1,0.0,0,8,1,4.7,0,8,1,0,1,8,1,74,8,1
2020/11/26,12.0,8,1,17.7,8,1,6.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,68,8,1
2020/11/27,11.3,8,1,13.8,8,1,9.3,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,72,8,1
2020/11/28,10.6,8,1,16.1,8,1,6.4,8,1,0.0,0,8,1,8.6,0,8,1,0,1,8,1,55,8,1
2020/11/29,8.8,8,1,13.8,8,1,4.8,8,1,0,1,8,1,5.5,0,8,1,0,1,8,1,58,8,1
2020/11/30,7.6,8,1,15.1,8,1,1.7,8,1,0,1,8,1,7.3,0,8,1,0,1,8,1,70,8,1
2020/12/1,7.7,8,1,14.4,8,1,1.2,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,65,8,1
2020/12/2,9.3,8,1,14.8,8,1,3.7,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,68,8,1
2020/12/3,9.9,8,1,15.8,8,1,5.6,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,76,8,1
2020/12/4,8.6,8,1,13.1,8,1,3.9,8,1,0,1,8,1,5.3,0,8,1,0,1,8,1,59,8,1
2020/12/5,9.1,8,1,15.3,8,1,4.8,8,1,0.0,0,8,1,8.2,0,8,1,0,1,8,1,67,8,1
2020/12/6,7.6,8,1,14.2,8,1,2.3,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,75,8,1
2020/12/7,8.6,8,1,15.8,8,1,1.9,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,69,8,1
2020/12/8,9.9,8,1,18.4,8,1,3.2,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,62,8,1
2020/12/9,7.8,8,1,12.2,8,1,3.8,8,1,0,1,8,1,3.8,0,8,1,0,1,8,1,63,8,1
2020/12/10,7.0,8,1,14.5,8,1,0.9,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,76,8,1
2020/12/11,7.7,8,1,14.3,8,1,1.5,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,75,8,1
2020/12/12,8.3,8,1,14.0,8,1,4.3,8,1,0,1,8,1,5.8,0,8,1,0,1,8,1,72,8,1
2020/12/13,7.3,8,1,15.1,8,1,1.3,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,62,8,1
2020/12/14,7.5,8,1,15.5,8,1,2.0,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,54,8,1
2020/12/15,4.0,8,1,9.8,8,1,-1.5,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,47,8,1
2020/12/16,2.9,8,1,8.5,8,1,-1.8,8,1,0,1,8,1,5.8,0,8,1,0,1,8,1,43,8,1
2020/12/17,2.7,8,1,7.7,8,1,-2.1,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,39,8,1
2020/12/18,2.0,8,1,9.6,8,1,-4.4,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,52,8,1
2020/12/19,3.8,8,1,11.1,8,1,-2.8,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,46,8,1
2020/12/20,2.9,8,1,8.9,8,1,-2.7,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,37,8,1
2020/12/21,1.0,8,1,9.1,8,1,-5.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,49,8,1
2020/12/22,1.4,8,1,9.3,8,1,-5.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,57,8,1
2020/12/23,3.2,8,1,12.0,8,1,-3.6,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,59,8,1
2020/12/24,3.3,8,1,9.2,8,1,-2.8,8,1,0,1,8,1,4.8,0,8,1,0,1,8,1,63,8,1
2020/12/25,5.9,8,1,13.6,8,1,-0.7,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,49,8,1
2020/12/26,4.9,8,1,12.1,8,1,-0.6,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,44,8,1
2020/12/27,3.7,8,1,11.3,8,1,-2.3,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,60,8,1
2020/12/28,5.8,8,1,11.7,8,1,2.0,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,69,8,1
2020/12/29,4.4,8,1,11.3,8,1,-1.2,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,74,8,1
2020/12/30,5.4,8,1,15.3,8,1,0.9,8,1,1.0,0,8,1,5.7,0,8,1,0,1,8,1,64,8,1
2020/12/31,2.3,8,1,7.0,8,1,-1.1,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,31,8,1
2021/1/1,2.1,8,1,9.6,8,1,-3.6,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,44,8,1
2021/1/2,2.1,8,1,10.3,8,1,-5.2,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,50,8,1
2021/1/3,2.6,8,1,9.4,8,1,-4.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,56,8,1
2021/1/4,4.2,8,1,12.3,8,1,-1.6,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,54,8,1
2021/1/5,4.2,8,1,10.0,8,1,-1.5,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,56,8,1
2021/1/6,4.1,8,1,7.4,8,1,0.2,8,1,0,1,8,1,0.9,0,8,1,0,1,8,1,63,8,1
2021/1/7,3.5,8,1,11.2,8,1,0.2,8,1,0,1,8,1,6.0,0,8,1,0,1,8,1,48,8,1
2021/1/8,-0.5,8,1,5.5,8,1,-5.5,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,37,8,1
2021/1/9,-1.6,8,1,5.9,8,1,-7.0,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,45,8,1
2021/1/10,-0.8,8,1,7.4,8,1,-6.8,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,45,8,1
2021/1/11,-1.0,8,1,5.6,8,1,-6.3,8,1,0,1,8,1,2.8,0,8,1,0,1,8,1,55,8,1
2021/1/12,-0.1,8,1,1.2,8,1,-2.3,8,1,3.0,0,8,1,0.0,0,8,1,4,0,8,1,83,8,1
