É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:31:23

,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ
2021/6/14,16.2,8,1,20.4,8,1,10.8,8,1,13.5,0,8,1,1.8,0,8,1,0,1,8,1,93,8,1
2021/6/15,17.2,8,1,23.6,8,1,10.7,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,83,8,1
2021/6/16,15.9,8,1,21.7,8,1,12.5,8,1,9.0,0,8,1,3.1,0,8,1,0,1,8,1,90,8,1
2021/6/17,15.3,8,1,21.4,8,1,12.0,8,1,1.0,0,8,1,5.8,0,8,1,0,1,8,1,90,8,1
2021/6/18,16.7,8,1,22.9,8,1,11.9,8,1,0,1,8,1,6.2,0,8,1,0,1,8,1,86,8,1
2021/6/19,14.7,8,1,15.6,8,1,13.5,8,1,26.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/6/20,15.8,8,1,22.8,8,1,11.1,8,1,0.0,0,8,1,3.3,0,8,1,0,1,8,1,89,8,1
2021/6/21,16.1,8,1,22.1,8,1,10.7,8,1,1.0,0,8,1,8.9,0,8,1,0,1,8,1,83,8,1
2021/6/22,16.6,8,1,20.7,8,1,13.3,8,1,0,1,8,1,2.7,0,8,1,0,1,8,1,89,8,1
2021/6/23,15.4,8,1,20.1,8,1,13.6,8,1,1.0,0,8,1,1.2,0,8,1,0,1,8,1,92,8,1
2021/6/24,15.9,8,1,21.1,8,1,13.0,8,1,2.0,0,8,1,6.0,0,8,1,0,1,8,1,91,8,1
2021/6/25,16.7,8,1,20.9,8,1,12.9,8,1,0.0,0,8,1,4.2,0,8,1,0,1,8,1,90,8,1
2021/6/26,17.8,8,1,22.2,8,1,15.0,8,1,0.5,0,8,1,3.9,0,8,1,0,1,8,1,88,8,1
2021/6/27,16.5,8,1,19.7,8,1,12.6,8,1,2.0,0,8,1,0.5,0,8,1,0,1,8,1,91,8,1
2021/6/28,17.6,8,1,23.9,8,1,11.8,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,85,8,1
2021/6/29,16.2,8,1,21.2,8,1,14.1,8,1,41.0,0,8,1,1.3,0,8,1,0,1,8,1,97,8,1
2021/6/30,15.3,8,1,18.4,8,1,14.2,8,1,2.5,0,8,1,0.3,0,8,1,0,1,8,1,98,8,1
2021/7/1,15.6,8,1,17.3,8,1,14.7,8,1,13.0,0,8,1,0.1,0,8,1,0,1,8,1,98,8,1
2021/7/2,16.4,8,1,18.1,8,1,14.5,8,1,19.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2021/7/3,19.8,8,1,25.3,8,1,16.4,8,1,2.0,0,8,1,7.8,0,8,1,0,1,8,1,92,8,1
2021/7/4,15.8,8,1,18.2,8,1,15.1,8,1,16.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/7/5,18.8,8,1,23.0,8,1,15.2,8,1,6.5,0,8,1,0.7,0,8,1,0,1,8,1,99,8,1
2021/7/6,19.5,8,1,22.4,8,1,18.0,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,95,8,1
2021/7/7,21.1,8,1,27.2,8,1,18.4,8,1,5.0,0,8,1,3.2,0,8,1,0,1,8,1,89,8,1
2021/7/8,18.9,8,1,20.1,8,1,18.1,8,1,6.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/7/9,18.6,8,1,20.4,8,1,17.8,8,1,10.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/7/10,21.3,8,1,28.0,8,1,17.8,8,1,0.5,0,8,1,5.4,0,8,1,0,1,8,1,91,8,1
2021/7/11,19.8,8,1,27.3,8,1,16.2,8,1,7.0,0,8,1,5.9,0,8,1,0,1,8,1,93,8,1
2021/7/12,20.2,8,1,26.5,8,1,14.7,8,1,11.0,0,8,1,8.8,0,8,1,0,1,8,1,85,8,1
2021/7/13,18.6,8,1,24.2,8,1,15.8,8,1,4.5,0,8,1,2.4,0,8,1,0,1,8,1,96,8,1
2021/7/14,19.2,8,1,23.7,8,1,16.1,8,1,25.5,0,8,1,3.1,0,8,1,0,1,8,1,93,8,1
2021/7/15,18.8,8,1,22.4,8,1,17.0,8,1,16.0,0,8,1,2.3,0,8,1,0,1,8,1,97,8,1
2021/7/16,21.0,8,1,25.4,8,1,16.9,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,89,8,1
2021/7/17,21.3,8,1,27.0,8,1,13.9,8,1,0,1,8,1,13.6,0,8,1,0,1,8,1,79,8,1
2021/7/18,21.9,8,1,28.9,8,1,14.9,8,1,0,1,8,1,13.4,0,8,1,0,1,8,1,76,8,1
2021/7/19,22.7,8,1,30.3,8,1,15.5,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,79,8,1
2021/7/20,23.1,8,1,29.9,8,1,16.3,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,79,8,1
2021/7/21,22.4,8,1,29.3,8,1,16.6,8,1,0.0,0,8,1,11.4,0,8,1,0,1,8,1,83,8,1
2021/7/22,22.1,8,1,28.3,8,1,15.8,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,82,8,1
2021/7/23,21.9,8,1,27.8,8,1,17.2,8,1,0.0,0,8,1,8.3,0,8,1,0,1,8,1,85,8,1
2021/7/24,22.1,8,1,27.0,8,1,18.6,8,1,1.0,0,8,1,8.9,0,8,1,0,1,8,1,85,8,1
2021/7/25,21.9,8,1,27.3,8,1,19.1,8,1,0.0,0,8,1,9.5,0,8,1,0,1,8,1,83,8,1
2021/7/26,21.2,8,1,27.5,8,1,16.3,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,87,8,1
2021/7/27,18.4,8,1,19.9,8,1,16.0,8,1,6.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/7/28,20.9,8,1,27.8,8,1,17.5,8,1,7.0,0,8,1,6.8,0,8,1,0,1,8,1,92,8,1
2021/7/29,20.6,8,1,25.2,8,1,17.3,8,1,6.5,0,8,1,3.4,0,8,1,0,1,8,1,94,8,1
2021/7/30,20.8,8,1,26.3,8,1,16.1,8,1,2.5,0,8,1,8.1,0,8,1,0,1,8,1,91,8,1
2021/7/31,21.2,8,1,26.2,8,1,18.1,8,1,3.0,0,8,1,4.7,0,8,1,0,1,8,1,92,8,1
2021/8/1,21.1,8,1,28.0,8,1,17.9,8,1,37.5,0,8,1,5.4,0,8,1,0,1,8,1,93,8,1
2021/8/2,22.1,8,1,26.8,8,1,18.1,8,1,0.0,0,8,1,8.6,0,8,1,0,1,8,1,87,8,1
2021/8/3,23.1,8,1,27.6,8,1,19.8,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,89,8,1
2021/8/4,24.1,8,1,30.0,8,1,19.7,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,84,8,1
2021/8/5,23.1,8,1,29.7,8,1,17.4,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,80,8,1
2021/8/6,23.0,8,1,28.4,8,1,17.1,8,1,0,1,8,1,12.6,0,8,1,0,1,8,1,80,8,1
2021/8/7,22.3,8,1,26.0,8,1,20.3,8,1,1.5,0,8,1,2.6,0,8,1,0,1,8,1,91,8,1
2021/8/8,21.7,8,1,27.1,8,1,19.4,8,1,11.5,0,8,1,2.7,0,8,1,0,1,8,1,97,8,1
2021/8/9,21.5,8,1,24.8,8,1,19.7,8,1,8.5,0,8,1,0.5,0,8,1,0,1,8,1,96,8,1
2021/8/10,22.7,8,1,27.6,8,1,17.2,8,1,0.0,0,8,1,7.5,0,8,1,0,1,8,1,75,8,1
2021/8/11,20.6,8,1,25.7,8,1,16.9,8,1,0.0,0,8,1,4.9,0,8,1,0,1,8,1,86,8,1
2021/8/12,19.6,8,1,23.4,8,1,18.0,8,1,0.5,0,8,1,1.1,0,8,1,0,1,8,1,96,8,1
2021/8/13,16.6,8,1,19.4,8,1,15.3,8,1,58.0,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2021/8/14,17.0,8,1,18.4,8,1,15.6,8,1,112.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/8/15,16.6,8,1,18.4,8,1,15.3,8,1,60.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/8/16,16.2,8,1,18.0,8,1,15.0,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2021/8/17,17.3,8,1,18.4,8,1,16.1,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/8/18,19.2,8,1,23.3,8,1,17.0,8,1,10.5,0,8,1,1.1,0,8,1,0,1,8,1,99,8,1
2021/8/19,20.2,8,1,26.1,8,1,16.5,8,1,5.5,0,8,1,4.0,0,8,1,0,1,8,1,92,8,1
2021/8/20,20.6,8,1,26.9,8,1,16.5,8,1,0,1,8,1,5.2,0,8,1,0,1,8,1,90,8,1
2021/8/21,20.6,8,1,27.5,8,1,16.9,8,1,2.5,0,8,1,3.6,0,8,1,0,1,8,1,92,8,1
2021/8/22,21.7,8,1,27.7,8,1,17.6,8,1,0.0,0,8,1,5.9,0,8,1,0,1,8,1,87,8,1
2021/8/23,20.7,8,1,25.3,8,1,17.8,8,1,3.0,0,8,1,4.2,0,8,1,0,1,8,1,90,8,1
2021/8/24,20.2,8,1,22.4,8,1,17.5,8,1,2.5,0,8,1,0.2,0,8,1,0,1,8,1,96,8,1
2021/8/25,22.4,8,1,28.3,8,1,18.7,8,1,4.0,0,8,1,7.5,0,8,1,0,1,8,1,89,8,1
2021/8/26,23.3,8,1,29.5,8,1,18.9,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,88,8,1
2021/8/27,23.2,8,1,28.4,8,1,20.2,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,88,8,1
2021/8/28,23.4,8,1,29.9,8,1,19.5,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,86,8,1
2021/8/29,21.2,8,1,26.2,8,1,18.4,8,1,0,1,8,1,4.8,0,8,1,0,1,8,1,93,8,1
2021/8/30,22.8,8,1,29.3,8,1,18.3,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,86,8,1
2021/8/31,19.1,8,1,22.6,8,1,17.4,8,1,0.0,0,8,1,0.8,0,8,1,0,1,8,1,95,8,1
2021/9/1,15.8,8,1,17.5,8,1,13.2,8,1,6.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/2,15.2,8,1,17.4,8,1,13.7,8,1,35.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/3,15.1,8,1,17.6,8,1,14.1,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/4,15.3,8,1,16.6,8,1,14.5,8,1,51.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/5,15.6,8,1,18.7,8,1,14.1,8,1,4.5,0,8,1,0.4,0,8,1,0,1,8,1,97,8,1
2021/9/6,14.1,8,1,17.8,8,1,12.4,8,1,3.0,0,8,1,2.7,0,8,1,0,1,8,1,98,8,1
2021/9/7,13.8,8,1,18.4,8,1,9.7,8,1,0,1,8,1,5.9,0,8,1,0,1,8,1,89,8,1
2021/9/8,12.3,8,1,13.6,8,1,11.0,8,1,20.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/9,17.5,8,1,23.3,8,1,13.3,8,1,21.5,0,8,1,6.2,0,8,1,0,1,8,1,93,8,1
2021/9/10,19.1,8,1,24.9,8,1,15.7,8,1,0.0,0,8,1,7.4,0,8,1,0,1,8,1,89,8,1
2021/9/11,18.7,8,1,23.7,8,1,16.8,8,1,0.5,0,8,1,2.2,0,8,1,0,1,8,1,94,8,1
2021/9/12,17.3,8,1,20.2,8,1,14.8,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2021/9/13,16.4,8,1,22.4,8,1,13.7,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,90,8,1
2021/9/14,15.8,8,1,18.3,8,1,13.9,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2021/9/15,16.5,8,1,21.2,8,1,12.5,8,1,0,1,8,1,5.1,0,8,1,0,1,8,1,89,8,1
2021/9/16,15.3,8,1,19.4,8,1,13.1,8,1,0.0,0,8,1,4.7,0,8,1,0,1,8,1,91,8,1
2021/9/17,14.3,8,1,16.7,8,1,12.6,8,1,1.5,0,8,1,0.2,0,8,1,0,1,8,1,98,8,1
2021/9/18,18.0,8,1,21.6,8,1,15.3,8,1,13.5,0,8,1,0.4,0,8,1,0,1,8,1,99,8,1
2021/9/19,17.3,8,1,23.5,8,1,13.3,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,87,8,1
2021/9/20,15.8,8,1,22.5,8,1,9.0,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,79,8,1
2021/9/21,15.9,8,1,21.0,8,1,10.6,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,77,8,1
2021/9/22,18.7,8,1,26.0,8,1,13.2,8,1,2.0,0,8,1,6.6,0,8,1,0,1,8,1,90,8,1
2021/9/23,17.9,8,1,25.0,8,1,12.6,8,1,0,1,8,1,11.2,0,8,1,0,1,8,1,74,8,1
2021/9/24,15.4,8,1,21.7,8,1,10.9,8,1,0,1,8,1,6.1,0,8,1,0,1,8,1,90,8,1
2021/9/25,14.2,8,1,17.6,8,1,11.9,8,1,0.5,0,8,1,1.7,0,8,1,0,1,8,1,97,8,1
2021/9/26,11.8,8,1,13.2,8,1,10.6,8,1,15.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/9/27,13.2,8,1,17.2,8,1,10.4,8,1,0.0,0,8,1,5.0,0,8,1,0,1,8,1,91,8,1
2021/9/28,13.9,8,1,18.2,8,1,10.4,8,1,0,1,8,1,5.6,0,8,1,0,1,8,1,88,8,1
2021/9/29,15.3,8,1,19.1,8,1,12.6,8,1,0,1,8,1,5.2,0,8,1,0,1,8,1,90,8,1
2021/9/30,16.3,8,1,21.1,8,1,12.1,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,92,8,1
2021/10/1,14.9,8,1,15.9,8,1,13.9,8,1,8.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/10/2,15.5,8,1,22.5,8,1,10.1,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,89,8,1
2021/10/3,14.3,8,1,22.1,8,1,8.9,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,83,8,1
2021/10/4,15.3,8,1,24.0,8,1,9.7,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,84,8,1
2021/10/5,15.3,8,1,23.7,8,1,9.1,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,88,8,1
2021/10/6,14.5,8,1,20.2,8,1,11.1,8,1,0.5,0,8,1,4.4,0,5,1,0,1,8,1,93,8,1
2021/10/7,13.8,8,1,17.0,8,1,11.7,8,1,0,1,8,1,2.2,0,8,1,0,1,8,1,96,8,1
2021/10/8,17.8,8,1,24.5,8,1,11.4,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,79,8,1
2021/10/9,15.8,8,1,20.7,8,1,13.0,8,1,0.5,0,8,1,2.5,0,8,1,0,1,8,1,94,8,1
2021/10/10,15.2,8,1,18.5,8,1,13.2,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,96,8,1
2021/10/11,17.2,8,1,25.5,8,1,10.4,8,1,0.0,0,8,1,10.8,0,8,1,0,1,8,1,83,8,1
2021/10/12,14.7,8,1,16.5,8,1,13.0,8,1,2.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/10/13,12.6,8,1,15.6,8,1,11.2,8,1,18.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/10/14,13.3,8,1,19.1,8,1,10.3,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,92,8,1
2021/10/15,14.2,8,1,20.5,8,1,11.1,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,92,8,1
2021/10/16,14.6,8,1,16.7,8,1,13.2,8,1,0,1,8,1,0.1,0,8,1,0,1,8,1,98,8,1
2021/10/17,8.1,8,1,14.4,8,1,1.4,8,1,8.0,0,8,1,3.8,0,8,1,0,1,8,1,93,8,1
2021/10/18,5.5,8,1,11.0,8,1,0.7,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,83,8,1
2021/10/19,7.2,8,1,11.0,8,1,4.3,8,1,2.0,0,8,1,3.3,0,8,1,0,1,8,1,90,8,1
2021/10/20,6.5,8,1,12.9,8,1,1.0,8,1,1.0,0,8,1,10.3,0,8,1,0,1,8,1,83,8,1
2021/10/21,5.2,8,1,11.8,8,1,1.4,8,1,0,1,8,1,7.4,0,8,1,0,1,8,1,85,8,1
2021/10/22,5.2,8,1,10.6,8,1,0.4,8,1,3.5,0,8,1,2.2,0,8,1,0,1,8,1,93,8,1
2021/10/23,4.8,8,1,9.6,8,1,0.2,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,85,8,1
2021/10/24,6.1,8,1,14.0,8,1,0.5,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,81,8,1
2021/10/25,7.1,8,1,9.6,8,1,3.4,8,1,5.0,0,8,1,0.1,0,8,1,0,1,8,1,85,8,1
2021/10/26,6.8,8,1,11.8,8,1,4.3,8,1,11.0,0,8,1,0.5,0,8,1,0,1,8,1,98,8,1
2021/10/27,8.3,8,1,15.5,8,1,4.5,8,1,0,1,8,1,4.9,0,8,1,0,1,8,1,92,8,1
2021/10/28,7.5,8,1,15.2,8,1,2.0,8,1,0,1,8,1,7.1,0,8,1,0,1,8,1,87,8,1
2021/10/29,4.9,8,1,12.1,8,1,-1.1,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,86,8,1
2021/10/30,5.6,8,1,14.6,8,1,-1.2,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,82,8,1
2021/10/31,7.4,8,1,13.6,8,1,3.6,8,1,0.0,0,8,1,2.4,0,8,1,0,1,8,1,88,8,1
2021/11/1,8.5,8,1,15.0,8,1,2.2,8,1,0,1,8,1,5.5,0,8,1,0,1,8,1,92,8,1
2021/11/2,8.7,8,1,15.7,8,1,4.5,8,1,0,1,8,1,4.3,0,8,1,0,1,8,1,91,8,1
2021/11/3,7.4,8,1,14.3,8,1,3.1,8,1,0,1,8,1,6.8,0,8,1,0,1,8,1,86,8,1
2021/11/4,6.2,8,1,13.7,8,1,1.8,8,1,0.0,0,8,1,7.3,0,8,1,0,1,8,1,85,8,1
2021/11/5,5.9,8,1,14.0,8,1,0.9,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,82,8,1
2021/11/6,6.0,8,1,14.2,8,1,-0.8,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,83,8,1
2021/11/7,7.5,8,1,13.9,8,1,0.5,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,80,8,1
2021/11/8,9.2,8,1,12.1,8,1,5.9,8,1,0.0,0,8,1,1.2,0,8,1,0,1,8,1,89,8,1
2021/11/9,9.9,8,1,14.7,8,1,6.7,8,1,12.0,0,8,1,0.3,0,8,1,0,1,8,1,100,8,1
2021/11/10,6.6,8,1,11.0,8,1,3.8,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,71,8,1
2021/11/11,7.7,8,1,13.3,8,1,4.6,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,56,8,1
2021/11/12,6.1,8,1,10.7,8,1,2.1,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,57,8,1
2021/11/13,4.5,8,1,11.8,8,1,-1.7,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,68,8,1
2021/11/14,5.9,8,1,13.7,8,1,-1.0,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,65,8,1
2021/11/15,5.2,8,1,15.0,8,1,-2.1,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,71,8,1
2021/11/16,3.6,8,1,10.5,8,1,0.0,8,1,0,1,8,1,5.1,0,8,1,0,1,8,1,90,8,1
2021/11/17,4.1,8,1,11.0,8,1,-2.0,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,83,8,1
2021/11/18,4.7,8,1,11.6,8,1,-1.1,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,88,8,1
2021/11/19,3.5,8,1,13.5,8,1,-2.6,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,75,8,1
2021/11/20,4.6,8,1,12.1,8,1,-1.0,8,1,0,1,8,1,5.9,0,8,1,0,1,8,1,88,8,1
2021/11/21,6.0,8,1,10.9,8,1,2.7,8,1,0,1,8,1,2.9,0,8,1,0,1,8,1,88,8,1
2021/11/22,7.4,8,1,10.9,8,1,4.5,8,1,14.0,0,8,1,0.2,0,8,1,0,1,8,1,98,8,1
2021/11/23,3.6,8,1,8.4,8,1,0.3,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,70,8,1
2021/11/24,2.6,8,1,7.5,8,1,0.1,8,1,0,1,8,1,6.8,0,8,1,0,1,8,1,62,8,1
2021/11/25,5.1,8,1,10.5,8,1,0.7,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,64,8,1
2021/11/26,4.0,8,1,10.7,8,1,-1.3,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,70,8,1
2021/11/27,-0.4,8,1,4.8,8,1,-2.7,8,1,0.0,0,8,1,7.3,0,8,1,0,1,8,1,83,8,1
2021/11/28,-0.9,8,1,6.5,8,1,-3.7,8,1,0.0,0,8,1,5.8,0,8,1,0,1,8,1,87,8,1
2021/11/29,-0.9,8,1,7.5,8,1,-6.4,8,1,0,1,8,1,7.3,0,8,1,0,1,8,1,75,8,1
2021/11/30,3.1,8,1,13.2,8,1,-4.7,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,61,8,1
2021/12/1,5.2,8,1,10.4,8,1,-0.8,8,1,16.0,0,8,1,4.7,0,8,1,0,1,8,1,74,8,1
2021/12/2,0.4,8,1,6.5,8,1,-2.9,8,1,0.0,0,8,1,9.3,0,8,1,0,1,8,1,60,8,1
2021/12/3,2.1,8,1,9.3,8,1,-4.5,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,59,8,1
2021/12/4,1.8,8,1,8.2,8,1,-3.1,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,69,8,1
2021/12/5,-1.2,8,1,3.8,8,1,-3.9,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,82,8,1
2021/12/6,2.8,8,1,5.7,8,1,-3.5,8,1,3.5,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2021/12/7,5.1,8,1,6.8,8,1,3.9,8,1,19.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/12/8,3.4,8,1,4.4,8,1,2.8,8,1,15.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2021/12/9,3.0,8,1,7.9,8,1,-0.3,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,93,8,1
2021/12/10,1.5,8,1,8.7,8,1,-1.9,8,1,0,1,8,1,5.6,0,8,1,0,1,8,1,91,8,1
2021/12/11,1.5,8,1,9.5,8,1,-2.4,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,90,8,1
2021/12/12,5.1,8,1,11.7,8,1,-1.9,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,75,8,1
2021/12/13,0.1,8,1,4.6,8,1,-4.6,8,1,0.0,0,8,1,9.2,0,8,1,0,1,8,1,71,8,1
2021/12/14,-1.9,8,1,5.6,8,1,-6.2,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,79,8,1
2021/12/15,2.0,8,1,8.5,8,1,-5.1,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,58,8,1
2021/12/16,2.5,8,1,10.0,8,1,-3.4,8,1,0,1,8,1,4.1,0,8,1,0,1,8,1,71,8,1
2021/12/17,2.1,8,1,6.1,8,1,-5.8,8,1,12.0,0,8,1,0.2,0,8,1,2,0,8,1,92,8,1
2021/12/18,-6.7,8,1,-2.6,8,1,-11.4,8,1,0.5,0,8,1,9.0,0,8,1,1,0,8,1,77,8,1
2021/12/19,-3.3,8,1,1.5,8,1,-11.3,8,1,0.0,0,8,1,6.6,0,8,1,1,0,8,1,74,8,1
2021/12/20,-1.2,8,1,5.2,8,1,-6.8,8,1,0.0,0,8,1,6.1,0,8,1,0,1,8,1,81,8,1
2021/12/21,3.7,8,1,9.1,8,1,-3.8,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,64,8,1
2021/12/22,-1.1,8,1,3.7,8,1,-5.1,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,83,8,1
2021/12/23,-2.6,8,1,3.5,8,1,-5.4,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,78,8,1
2021/12/24,3.0,8,1,10.1,8,1,-4.6,8,1,0.5,0,8,1,8.8,0,8,1,0,1,8,1,65,8,1
2021/12/25,-0.4,8,1,5.0,8,1,-6.1,8,1,4.5,0,8,1,4.7,0,8,1,0,1,8,1,82,8,1
2021/12/26,-7.5,8,1,-3.3,8,1,-10.8,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,77,8,1
2021/12/27,-6.5,8,1,-1.7,8,1,-11.1,8,1,0.0,0,8,1,6.8,0,8,1,0,1,8,1,76,8,1
2021/12/28,-5.7,8,1,0.1,8,1,-10.6,8,1,0.0,0,8,1,9.1,0,8,1,1,0,8,1,78,8,1
2021/12/29,-2.5,8,1,5.2,8,1,-10.8,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,69,8,1
2021/12/30,0.0,8,1,3.7,8,1,-4.0,8,1,1.5,0,8,1,3.7,0,8,1,4,0,8,1,82,8,1
2021/12/31,-6.8,8,1,-2.9,8,1,-10.4,8,1,0.0,0,8,1,1.8,0,8,1,0,1,8,1,89,8,1
2022/1/1,-7.4,8,1,-2.5,8,1,-10.5,8,1,0.0,0,8,1,9.2,0,8,1,0,1,8,1,73,8,1
2022/1/2,-4.5,8,1,2.7,8,1,-13.9,8,1,0.0,0,8,1,9.2,0,8,1,0,1,8,1,71,8,1
2022/1/3,-2.1,8,1,3.4,8,1,-7.9,8,1,0.0,0,8,1,7.5,0,8,1,0,1,8,1,72,8,1
2022/1/4,-2.7,8,1,2.6,8,1,-7.8,8,1,0.0,0,8,1,5.9,0,8,1,0,1,8,1,75,8,1
2022/1/5,-6.4,8,1,-0.7,8,1,-9.9,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,77,8,1
2022/1/6,-6.5,8,1,-2.0,8,1,-8.9,8,1,0.0,0,8,1,2.7,0,8,1,0,1,8,1,86,8,1
2022/1/7,-5.2,8,1,0.1,8,1,-9.4,8,1,0.0,0,8,1,8.6,0,8,1,0,1,8,1,80,8,1
2022/1/8,-5.0,8,1,0.9,8,1,-9.0,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,80,8,1
2022/1/9,1.2,8,1,6.9,8,1,-5.3,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,62,8,1
2022/1/10,-0.4,8,1,4.4,8,1,-2.7,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,86,8,1
