É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:19:33

,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe
2021/6/2,26.4,8,1,29.2,8,1,24.3,8,1,5.5,0,8,1,4.3,0,8,1,,,0,1,88,8,1
2021/6/3,28.1,8,1,30.4,8,1,26.0,8,1,0,1,8,1,8.3,0,8,1,,,0,1,89,8,1
2021/6/4,28.9,8,1,31.3,8,1,27.4,8,1,0.5,0,8,1,7.2,0,8,1,,,0,1,90,8,1
2021/6/5,28.3,8,1,30.8,8,1,26.4,8,1,1.0,0,8,1,2.1,0,8,1,,,0,1,90,8,1
2021/6/6,27.0,8,1,30.6,8,1,24.4,8,1,57.5,0,8,1,4.3,0,8,1,,,0,1,90,8,1
2021/6/7,26.1,8,1,29.7,8,1,23.7,8,1,13.5,0,8,1,3.1,0,8,1,,,0,1,87,8,1
2021/6/8,26.7,8,1,31.2,8,1,24.0,8,1,76.5,0,8,1,3.9,0,8,1,,,0,1,90,8,1
2021/6/9,26.7,8,1,30.0,8,1,24.3,8,1,0.0,0,8,1,4.0,0,8,1,,,0,1,84,8,1
2021/6/10,27.2,8,1,30.3,8,1,24.4,8,1,1.5,0,8,1,8.6,0,8,1,,,0,1,84,8,1
2021/6/11,27.6,8,1,30.3,8,1,25.2,8,1,0.0,0,8,1,9.0,0,8,1,,,0,1,85,8,1
2021/6/12,28.5,8,1,31.7,8,1,26.3,8,1,0.0,0,8,1,11.7,0,8,1,,,0,1,83,8,1
2021/6/13,27.8,8,1,30.2,8,1,25.1,8,1,17.5,0,8,1,4.5,0,8,1,,,0,1,89,8,1
2021/6/14,25.6,8,1,26.4,8,1,24.4,8,1,50.0,0,8,1,0.0,0,8,1,,,0,1,96,8,1
2021/6/15,27.0,8,1,30.5,8,1,24.4,8,1,66.5,0,8,1,2.8,0,8,1,,,0,1,94,8,1
2021/6/16,28.9,8,1,31.8,8,1,27.2,8,1,0.0,0,8,1,7.8,0,8,1,,,0,1,91,8,1
2021/6/17,28.4,8,1,29.9,8,1,26.5,8,1,138.0,0,8,1,1.5,0,8,1,,,0,1,90,8,1
2021/6/18,28.9,8,1,31.7,8,1,26.8,8,1,2.0,0,8,1,3.5,0,8,1,,,0,1,88,8,1
2021/6/19,29.2,8,1,31.6,8,1,26.5,8,1,6.0,0,8,1,5.7,0,8,1,,,0,1,86,8,1
2021/6/20,28.6,8,1,31.9,8,1,25.9,8,1,36.5,0,8,1,4.5,0,8,1,,,0,1,88,8,1
2021/6/21,27.0,8,1,28.8,8,1,25.9,8,1,10.0,0,8,1,0.1,0,8,1,,,0,1,93,8,1
2021/6/22,25.8,8,1,27.3,8,1,24.2,8,1,17.5,0,8,1,0.0,0,8,1,,,0,1,94,8,1
2021/6/23,24.3,8,1,26.2,8,1,22.5,8,1,8.5,0,8,1,1.1,0,8,1,,,0,1,90,8,1
2021/6/24,24.1,8,1,25.4,8,1,22.8,8,1,19.5,0,8,1,0.0,0,8,1,,,0,1,92,8,1
2021/6/25,26.7,8,1,29.8,8,1,24.3,8,1,7.0,0,8,1,1.4,0,8,1,,,0,1,92,8,1
2021/6/26,28.0,8,1,30.6,8,1,26.5,8,1,0.0,0,8,1,6.4,0,8,1,,,0,1,91,8,1
2021/6/27,26.9,8,1,29.7,8,1,24.9,8,1,17.5,0,8,1,1.3,0,8,1,,,0,1,93,8,1
2021/6/28,26.6,8,1,28.7,8,1,24.2,8,1,56.5,0,8,1,0.6,0,8,1,,,0,1,94,8,1
2021/6/29,25.1,8,1,27.2,8,1,23.1,8,1,213.0,0,8,1,0.0,0,8,1,,,0,1,97,8,1
2021/6/30,25.5,8,1,27.8,8,1,23.8,8,1,71.5,0,8,1,0.0,0,8,1,,,0,1,97,8,1
2021/7/1,27.5,8,1,29.8,8,1,24.8,8,1,1.0,0,8,1,0.4,0,8,1,,,0,1,94,8,1
2021/7/2,28.1,8,1,30.3,8,1,27.2,8,1,0.0,0,8,1,1.8,0,8,1,,,0,1,92,8,1
2021/7/3,28.7,8,1,32.1,8,1,26.6,8,1,0,1,8,1,7.9,0,8,1,,,0,1,86,8,1
2021/7/4,29.2,8,1,32.1,8,1,27.5,8,1,0.0,0,8,1,8.4,0,8,1,,,0,1,87,8,1
2021/7/5,29.1,8,1,31.8,8,1,27.3,8,1,0,1,8,1,8.6,0,8,1,,,0,1,85,8,1
2021/7/6,29.4,8,1,32.6,8,1,27.6,8,1,0.0,0,8,1,8.8,0,8,1,,,0,1,86,8,1
2021/7/7,29.7,8,1,32.8,8,1,27.9,8,1,0.0,0,8,1,10.9,0,8,1,,,0,1,83,8,1
2021/7/8,29.1,8,1,31.9,8,1,27.4,8,1,0,1,8,1,12.2,0,8,1,,,0,1,80,8,1
2021/7/9,29.4,8,1,32.6,8,1,27.2,8,1,0,1,8,1,12.1,0,8,1,,,0,1,78,8,1
2021/7/10,29.7,8,1,33.3,8,1,27.6,8,1,0,1,8,1,9.8,0,8,1,,,0,1,77,8,1
2021/7/11,29.6,8,1,32.5,8,1,28.1,8,1,2.0,0,8,1,5.9,0,8,1,,,0,1,81,8,1
2021/7/12,29.3,8,1,33.4,8,1,26.8,8,1,27.5,0,8,1,6.5,0,8,1,,,0,1,83,8,1
2021/7/13,29.5,8,1,33.0,8,1,27.1,8,1,0.0,0,8,1,8.9,0,8,1,,,0,1,78,8,1
2021/7/14,29.8,8,1,32.7,8,1,27.5,8,1,0.0,0,8,1,9.8,0,8,1,,,0,1,78,8,1
2021/7/15,30.0,8,1,32.6,8,1,28.3,8,1,0,1,8,1,10.8,0,8,1,,,0,1,75,8,1
2021/7/16,29.5,8,1,32.2,8,1,27.7,8,1,0.0,0,8,1,10.5,0,8,1,,,0,1,74,8,1
2021/7/17,29.4,8,1,32.7,8,1,27.3,8,1,0.0,0,8,1,7.9,0,8,1,,,0,1,77,8,1
2021/7/18,29.5,8,1,32.8,8,1,27.6,8,1,2.5,0,8,1,9.0,0,8,1,,,0,1,81,8,1
2021/7/19,29.9,8,1,33.3,8,1,27.2,8,1,0.5,0,8,1,10.0,0,8,1,,,0,1,75,8,1
2021/7/20,26.9,8,1,28.6,8,1,25.4,8,1,17.0,0,8,1,0.0,0,8,1,,,0,1,87,8,1
2021/7/21,27.3,8,1,28.3,8,1,26.5,8,1,34.5,0,8,1,0.0,0,8,1,,,0,1,92,8,1
2021/7/22,27.2,8,1,28.2,8,1,25.7,8,1,90.0,0,8,1,0.0,0,8,1,,,0,1,94,8,1
2021/7/23,27.0,8,1,27.8,8,1,25.6,8,1,115.0,0,8,1,0.0,0,8,1,,,0,1,94,8,1
2021/7/24,27.3,8,1,28.2,8,1,26.3,8,1,44.0,0,8,1,0.0,0,8,1,,,0,1,93,8,1
2021/7/25,27.9,8,1,30.7,8,1,26.7,8,1,0.0,0,8,1,1.2,0,8,1,,,0,1,91,8,1
2021/7/26,28.0,8,1,30.2,8,1,27.0,8,1,0.5,0,8,1,1.0,0,8,1,,,0,1,91,8,1
2021/7/27,28.6,8,1,30.5,8,1,27.2,8,1,0.0,0,8,1,3.2,0,8,1,,,0,1,87,8,1
2021/7/28,28.7,8,1,31.3,8,1,27.1,8,1,1.0,0,8,1,6.6,0,8,1,,,0,1,85,8,1
2021/7/29,28.7,8,1,31.5,8,1,26.5,8,1,1.0,0,8,1,11.3,0,8,1,,,0,1,85,8,1
2021/7/30,29.2,8,1,32.3,8,1,27.1,8,1,0,1,8,1,9.7,0,8,1,,,0,1,81,8,1
2021/7/31,29.2,8,1,32.4,8,1,27.6,8,1,1.0,0,8,1,4.9,0,8,1,,,0,1,86,8,1
2021/8/1,28.7,8,1,31.7,8,1,27.1,8,1,1.5,0,8,1,3.1,0,8,1,,,0,1,86,8,1
2021/8/2,28.7,8,1,31.2,8,1,27.5,8,1,0.0,0,8,1,4.2,0,8,1,,,0,1,85,8,1
2021/8/3,28.7,8,1,31.6,8,1,26.8,8,1,0.5,0,8,1,4.1,0,8,1,,,0,1,85,8,1
2021/8/4,27.9,8,1,30.5,8,1,26.3,8,1,3.5,0,8,1,4.6,0,8,1,,,0,1,88,8,1
2021/8/5,26.9,8,1,28.2,8,1,26.0,8,1,24.0,0,8,1,0.0,0,8,1,,,0,1,94,8,1
2021/8/6,28.1,8,1,31.8,8,1,26.4,8,1,9.0,0,8,1,5.1,0,8,1,,,0,1,88,8,1
2021/8/7,28.5,8,1,30.3,8,1,27.3,8,1,0.0,0,8,1,0.7,0,8,1,,,0,1,91,8,1
2021/8/8,28.1,8,1,31.2,8,1,25.3,8,1,25.0,0,8,1,4.5,0,8,1,,,0,1,91,8,1
2021/8/9,28.2,8,1,31.1,8,1,26.5,8,1,26.5,0,8,1,9.4,0,8,1,,,0,1,88,8,1
2021/8/10,28.6,8,1,31.8,8,1,26.7,8,1,11.0,0,8,1,5.1,0,8,1,,,0,1,90,8,1
2021/8/11,28.4,8,1,30.8,8,1,27.2,8,1,0,1,8,1,7.1,0,8,1,,,0,1,87,8,1
2021/8/12,28.2,8,1,30.7,8,1,26.5,8,1,0.5,0,8,1,5.8,0,8,1,,,0,1,85,8,1
2021/8/13,28.3,8,1,31.3,8,1,26.3,8,1,1.5,0,8,1,8.5,0,8,1,,,0,1,85,8,1
2021/8/14,28.8,8,1,31.7,8,1,27.2,8,1,0,1,8,1,8.4,0,8,1,,,0,1,85,8,1
2021/8/15,29.0,8,1,32.6,8,1,26.8,8,1,0.0,0,8,1,8.4,0,8,1,,,0,1,83,8,1
2021/8/16,29.1,8,1,32.2,8,1,27.0,8,1,0,1,8,1,10.4,0,8,1,,,0,1,81,8,1
2021/8/17,28.9,8,1,32.0,8,1,27.4,8,1,0,1,8,1,5.5,0,8,1,,,0,1,83,8,1
2021/8/18,27.6,8,1,29.5,8,1,26.5,8,1,1.0,0,8,1,0.2,0,8,1,,,0,1,85,8,1
2021/8/19,27.7,8,1,30.4,8,1,26.5,8,1,0.5,0,8,1,1.0,0,8,1,,,0,1,87,8,1
2021/8/20,29.2,8,1,32.8,8,1,26.5,8,1,0.0,0,8,1,8.6,0,8,1,,,0,1,82,8,1
2021/8/21,28.6,8,1,31.9,8,1,26.5,8,1,1.5,0,8,1,6.6,0,8,1,,,0,1,83,8,1
2021/8/22,28.8,8,1,31.4,8,1,25.3,8,1,3.0,0,8,1,6.2,0,8,1,,,0,1,83,8,1
2021/8/23,29.2,8,1,32.2,8,1,26.6,8,1,0.5,0,8,1,9.8,0,8,1,,,0,1,81,8,1
2021/8/24,29.2,8,1,32.5,8,1,27.5,8,1,0.0,0,8,1,8.8,0,8,1,,,0,1,80,8,1
2021/8/25,29.1,8,1,32.6,8,1,26.5,8,1,0.0,0,8,1,7.7,0,8,1,,,0,1,80,8,1
2021/8/26,29.3,8,1,33.1,8,1,27.0,8,1,0.0,0,8,1,11.6,0,8,1,,,0,1,77,8,1
2021/8/27,29.1,8,1,32.5,8,1,27.2,8,1,0,1,8,1,8.9,0,8,1,,,0,1,75,8,1
2021/8/28,29.2,8,1,32.9,8,1,26.7,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,77,8,1
2021/8/29,29.5,8,1,33.0,8,1,27.2,8,1,0.0,0,8,1,10.4,0,8,1,,,0,1,77,8,1
2021/8/30,29.5,8,1,32.9,8,1,27.4,8,1,0.0,0,8,1,10.4,0,8,1,,,0,1,75,8,1
2021/8/31,29.2,8,1,32.9,8,1,26.9,8,1,0,1,8,1,9.7,0,8,1,,,0,1,71,8,1
2021/9/1,28.6,8,1,30.6,8,1,26.2,8,1,0,1,8,1,4.2,0,8,1,,,0,1,78,8,1
2021/9/2,28.5,8,1,32.9,8,1,26.5,8,1,2.5,0,8,1,6.5,0,8,1,,,0,1,83,8,1
2021/9/3,27.7,8,1,31.8,8,1,25.4,8,1,72.0,0,8,1,5.7,0,8,1,,,0,1,86,8,1
2021/9/4,28.3,8,1,31.7,8,1,25.7,8,1,1.5,0,8,1,4.5,0,8,1,,,0,1,86,8,1
2021/9/5,29.8,8,1,32.8,8,1,27.5,8,1,0.0,0,8,1,8.2,0,8,1,,,0,1,81,8,1
2021/9/6,29.2,8,1,32.5,8,1,27.8,8,1,0.0,0,8,1,2.8,0,8,1,,,0,1,80,8,1
2021/9/7,28.8,8,1,32.2,8,1,26.2,8,1,0.0,0,8,1,9.1,0,8,1,,,0,1,80,8,1
2021/9/8,29.2,8,1,32.1,8,1,26.5,8,1,0.0,0,8,1,7.8,0,8,1,,,0,1,76,8,1
2021/9/9,29.7,8,1,32.6,8,1,26.3,8,1,0,1,8,1,11.4,0,8,1,,,0,1,77,8,1
2021/9/10,29.9,8,1,33.5,8,1,26.9,8,1,5.0,0,8,1,7.8,0,8,1,,,0,1,81,8,1
2021/9/11,28.4,8,1,31.8,8,1,25.1,8,1,27.5,0,8,1,2.0,0,8,1,,,0,1,86,8,1
2021/9/12,29.4,8,1,31.6,8,1,26.9,8,1,3.5,0,8,1,5.0,0,8,1,,,0,1,84,8,1
2021/9/13,28.3,8,1,30.9,8,1,24.3,8,1,58.0,0,8,1,2.8,0,8,1,,,0,1,89,8,1
2021/9/14,28.5,8,1,31.6,8,1,25.7,8,1,26.5,0,8,1,5.3,0,8,1,,,0,1,88,8,1
2021/9/15,29.1,8,1,31.2,8,1,26.8,8,1,1.0,0,8,1,8.9,0,8,1,,,0,1,84,8,1
2021/9/16,28.9,8,1,31.2,8,1,27.4,8,1,0.5,0,8,1,8.9,0,8,1,,,0,1,81,8,1
2021/9/17,28.8,8,1,31.5,8,1,25.7,8,1,5.0,0,8,1,8.9,0,8,1,,,0,1,82,8,1
2021/9/18,28.4,8,1,30.9,8,1,26.1,8,1,0,1,8,1,10.6,0,8,1,,,0,1,76,8,1
2021/9/19,27.8,8,1,30.6,8,1,25.4,8,1,0,1,8,1,11.5,0,8,1,,,0,1,73,8,1
2021/9/20,27.8,8,1,30.9,8,1,24.5,8,1,0,1,8,1,11.6,0,8,1,,,0,1,70,8,1
2021/9/21,28.8,8,1,31.7,8,1,25.8,8,1,0.0,0,8,1,10.1,0,8,1,,,0,1,77,8,1
2021/9/22,29.3,8,1,32.3,8,1,27.0,8,1,3.5,0,8,1,10.4,0,8,1,,,0,1,81,8,1
2021/9/23,28.7,8,1,31.5,8,1,24.9,8,1,30.0,0,8,1,5.5,0,8,1,,,0,1,83,8,1
2021/9/24,28.4,8,1,31.5,8,1,26.2,8,1,0,1,8,1,10.1,0,8,1,,,0,1,71,8,1
2021/9/25,28.9,8,1,32.6,8,1,26.4,8,1,0.0,0,8,1,8.0,0,8,1,,,0,1,77,8,1
2021/9/26,29.6,8,1,32.7,8,1,26.2,8,1,0.0,0,8,1,9.5,0,8,1,,,0,1,78,8,1
2021/9/27,28.7,8,1,31.4,8,1,27.1,8,1,4.5,0,8,1,6.5,0,8,1,,,0,1,79,8,1
2021/9/28,28.3,8,1,30.5,8,1,26.6,8,1,0.0,0,8,1,7.3,0,8,1,,,0,1,77,8,1
2021/9/29,29.3,8,1,32.3,8,1,27.7,8,1,0.0,0,8,1,8.1,0,8,1,,,0,1,78,8,1
2021/9/30,28.7,8,1,30.8,8,1,27.5,8,1,0.0,0,8,1,9.2,0,8,1,,,0,1,77,8,1
2021/10/1,28.4,8,1,30.6,8,1,27.4,8,1,0.0,0,8,1,9.1,0,8,1,,,0,1,73,8,1
2021/10/2,27.9,8,1,30.1,8,1,26.0,8,1,0,1,8,1,11.0,0,8,1,,,0,1,70,8,1
2021/10/3,28.5,8,1,31.5,8,1,25.9,8,1,0,1,8,1,6.7,0,8,1,,,0,1,72,8,1
2021/10/4,28.6,8,1,31.0,8,1,27.2,8,1,0.0,0,8,1,7.1,0,8,1,,,0,1,66,8,1
2021/10/5,28.8,8,1,31.3,8,1,27.1,8,1,0.0,0,8,1,6.8,0,8,1,,,0,1,75,8,1
2021/10/6,27.9,8,1,30.8,8,1,25.4,8,1,11.5,0,8,1,4.1,0,8,1,,,0,1,83,8,1
2021/10/7,26.6,8,1,28.8,8,1,25.4,8,1,35.5,0,8,1,1.7,0,8,1,,,0,1,92,8,1
2021/10/8,27.9,8,1,30.6,8,1,26.3,8,1,0.0,0,8,1,5.6,0,8,1,,,0,1,75,8,1
2021/10/9,28.1,8,1,30.9,8,1,26.4,8,1,1.0,0,8,1,5.7,0,8,1,,,0,1,79,8,1
2021/10/10,28.2,8,1,29.6,8,1,26.0,8,1,3.0,0,8,1,4.1,0,8,1,,,0,1,82,8,1
2021/10/11,28.3,8,1,29.5,8,1,26.4,8,1,4.0,0,8,1,0.0,0,8,1,,,0,1,85,8,1
2021/10/12,26.2,8,1,27.4,8,1,25.1,8,1,40.0,0,8,1,0.0,0,8,1,,,0,1,92,8,1
2021/10/13,28.0,8,1,30.2,8,1,26.6,8,1,0.0,0,8,1,5.3,0,8,1,,,0,1,81,8,1
2021/10/14,27.8,8,1,30.0,8,1,26.1,8,1,0.0,0,8,1,7.6,0,8,1,,,0,1,75,8,1
2021/10/15,27.7,8,1,30.3,8,1,25.9,8,1,0,1,8,1,10.3,0,8,1,,,0,1,74,8,1
2021/10/16,27.1,8,1,29.4,8,1,25.0,8,1,0,1,8,1,9.9,0,8,1,,,0,1,77,8,1
2021/10/17,24.6,8,1,26.7,8,1,23.3,8,1,4.0,0,8,1,1.3,0,8,1,,,0,1,70,8,1
2021/10/18,24.7,8,1,27.0,8,1,22.9,8,1,0.0,0,8,1,5.4,0,8,1,,,0,1,64,8,1
2021/10/19,24.0,8,1,26.7,8,1,21.5,8,1,0.5,0,8,1,2.8,0,8,1,,,0,1,80,8,1
2021/10/20,24.4,8,1,26.9,8,1,21.6,8,1,0.0,0,8,1,6.0,0,8,1,,,0,1,64,8,1
2021/10/21,24.6,8,1,28.0,8,1,21.8,8,1,7.5,0,8,1,1.6,0,8,1,,,0,1,80,8,1
2021/10/22,22.6,8,1,23.9,8,1,21.0,8,1,0.5,0,8,1,0.0,0,8,1,,,0,1,72,8,1
2021/10/23,23.1,8,1,24.8,8,1,22.3,8,1,0,1,8,1,0.2,0,8,1,,,0,1,58,8,1
2021/10/24,24.0,8,1,27.0,8,1,22.3,8,1,0.0,0,8,1,2.9,0,8,1,,,0,1,70,8,1
2021/10/25,24.1,8,1,26.7,8,1,21.6,8,1,0.0,0,8,1,7.4,0,8,1,,,0,1,75,8,1
2021/10/26,23.9,8,1,26.9,8,1,21.7,8,1,0,1,8,1,9.5,0,8,1,,,0,1,58,8,1
2021/10/27,23.4,8,1,26.1,8,1,19.8,8,1,0,1,8,1,9.4,0,8,1,,,0,1,64,8,1
2021/10/28,23.6,8,1,25.6,8,1,21.7,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,58,8,1
2021/10/29,23.4,8,1,26.6,8,1,20.0,8,1,0,1,8,1,9.0,0,8,1,,,0,1,59,8,1
2021/10/30,24.1,8,1,27.1,8,1,20.3,8,1,0,1,8,1,7.7,0,8,1,,,0,1,66,8,1
2021/10/31,24.0,8,1,26.3,8,1,21.3,8,1,0,1,8,1,10.4,0,8,1,,,0,1,67,8,1
2021/11/1,24.0,8,1,26.8,8,1,20.6,8,1,0,1,8,1,10.4,0,8,1,,,0,1,72,8,1
2021/11/2,23.8,8,1,26.3,8,1,22.1,8,1,0.0,0,8,1,8.5,0,8,1,,,0,1,61,8,1
2021/11/3,22.8,8,1,24.9,8,1,20.8,8,1,0.0,0,8,1,10.2,0,8,1,,,0,1,62,8,1
2021/11/4,22.9,8,1,26.5,8,1,20.0,8,1,0.0,0,8,1,6.1,0,8,1,,,0,1,61,8,1
2021/11/5,23.3,8,1,26.0,8,1,21.5,8,1,0.0,0,8,1,1.9,0,8,1,,,0,1,65,8,1
2021/11/6,23.9,8,1,25.1,8,1,21.3,8,1,31.0,0,8,1,0.0,0,8,1,,,0,1,84,8,1
2021/11/7,24.9,8,1,27.3,8,1,23.4,8,1,0.0,0,8,1,9.2,0,8,1,,,0,1,75,8,1
2021/11/8,22.8,8,1,25.7,8,1,20.0,8,1,11.0,0,8,1,0.0,0,8,1,,,0,1,80,8,1
2021/11/9,20.2,8,1,22.1,8,1,19.1,8,1,0.5,0,8,1,3.6,0,8,1,,,0,1,65,8,1
2021/11/10,19.6,8,1,21.9,8,1,18.6,8,1,0.0,0,8,1,2.1,0,8,1,,,0,1,54,8,1
2021/11/11,20.4,8,1,22.8,8,1,18.3,8,1,0,1,8,1,6.7,0,8,1,,,0,1,53,8,1
2021/11/12,20.5,8,1,22.8,8,1,18.3,8,1,0,1,8,1,5.8,0,8,1,,,0,1,55,8,1
2021/11/13,19.6,8,1,22.0,8,1,17.6,8,1,1.5,0,8,1,0.0,0,8,1,,,0,1,70,8,1
2021/11/14,20.6,8,1,23.0,8,1,18.6,8,1,1.0,0,8,1,1.9,0,8,1,,,0,1,79,8,1
2021/11/15,21.4,8,1,25.0,8,1,17.8,8,1,0,1,8,1,9.9,0,8,1,,,0,1,61,8,1
2021/11/16,21.9,8,1,25.1,8,1,19.4,8,1,0,1,8,1,6.7,0,8,1,,,0,1,59,8,1
2021/11/17,22.8,8,1,25.6,8,1,20.6,8,1,0.5,0,8,1,4.0,0,8,1,,,0,1,73,8,1
2021/11/18,22.0,8,1,23.3,8,1,20.8,8,1,4.5,0,8,1,0.0,0,8,1,,,0,1,84,8,1
2021/11/19,22.9,8,1,25.9,8,1,20.1,8,1,6.0,0,8,1,1.6,0,8,1,,,0,1,85,8,1
2021/11/20,23.6,8,1,26.8,8,1,21.1,8,1,1.0,0,8,1,8.3,0,8,1,,,0,1,78,8,1
2021/11/21,24.6,8,1,27.5,8,1,22.4,8,1,0.0,0,8,1,6.5,0,8,1,,,0,1,76,8,1
2021/11/22,21.9,8,1,27.2,8,1,18.1,8,1,9.5,0,8,1,3.0,0,8,1,,,0,1,85,8,1
2021/11/23,19.3,8,1,20.8,8,1,18.2,8,1,0.5,0,8,1,2.4,0,8,1,,,0,1,62,8,1
2021/11/24,19.4,8,1,21.7,8,1,17.2,8,1,0,1,8,1,8.8,0,8,1,,,0,1,54,8,1
2021/11/25,18.8,8,1,20.4,8,1,15.8,8,1,0,1,8,1,0.0,0,8,1,,,0,1,66,8,1
2021/11/26,21.1,8,1,24.0,8,1,19.3,8,1,0.0,0,8,1,2.9,0,8,1,,,0,1,64,8,1
2021/11/27,20.5,8,1,22.4,8,1,18.2,8,1,2.0,0,8,1,0.2,0,8,1,,,0,1,66,8,1
2021/11/28,21.6,8,1,22.9,8,1,21.0,8,1,0.0,0,8,1,0.3,0,8,1,,,0,1,60,8,1
2021/11/29,20.8,8,1,21.9,8,1,19.2,8,1,8.5,0,8,1,0.0,0,8,1,,,0,1,80,8,1
2021/11/30,22.3,8,1,26.1,8,1,18.9,8,1,15.0,0,8,1,3.4,0,8,1,,,0,1,79,8,1
2021/12/1,18.5,8,1,19.8,8,1,17.2,8,1,0.0,0,8,1,2.9,0,8,1,,,0,1,55,8,1
2021/12/2,17.6,8,1,20.2,8,1,15.6,8,1,2.5,0,8,1,2.3,0,8,1,,,0,1,71,8,1
2021/12/3,18.2,8,1,20.3,8,1,15.5,8,1,0.0,0,8,1,5.3,0,8,1,,,0,1,56,8,1
2021/12/4,18.8,8,1,21.0,8,1,17.2,8,1,0.0,0,8,1,3.0,0,8,1,,,0,1,52,8,1
2021/12/5,19.7,8,1,22.3,8,1,17.5,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,57,8,1
2021/12/6,21.1,8,1,23.9,8,1,18.7,8,1,0.0,0,8,1,7.9,0,8,1,,,0,1,64,8,1
2021/12/7,20.7,8,1,23.4,8,1,18.5,8,1,0.0,0,8,1,5.2,0,8,1,,,0,1,68,8,1
2021/12/8,19.9,8,1,22.2,8,1,17.2,8,1,0,1,8,1,6.4,0,8,1,,,0,1,56,8,1
2021/12/9,20.5,8,1,23.5,8,1,18.1,8,1,0,1,8,1,7.9,0,8,1,,,0,1,60,8,1
2021/12/10,21.0,8,1,24.3,8,1,18.9,8,1,0,1,8,1,8.2,0,8,1,,,0,1,60,8,1
2021/12/11,21.1,8,1,24.3,8,1,18.2,8,1,0,1,8,1,8.7,0,8,1,,,0,1,65,8,1
2021/12/12,20.9,8,1,24.8,8,1,16.3,8,1,0.0,0,8,1,6.6,0,8,1,,,0,1,69,8,1
2021/12/13,19.5,8,1,20.7,8,1,18.3,8,1,0.0,0,8,1,0.4,0,8,1,,,0,1,69,8,1
2021/12/14,19.1,8,1,22.0,8,1,16.9,8,1,0,1,8,1,8.5,0,8,1,,,0,1,61,8,1
2021/12/15,19.3,8,1,22.7,8,1,15.0,8,1,0,1,8,1,8.9,0,8,1,,,0,1,67,8,1
2021/12/16,22.2,8,1,25.1,8,1,20.0,8,1,0,1,8,1,8.9,0,8,1,,,0,1,74,8,1
2021/12/17,19.7,8,1,22.0,8,1,16.1,8,1,0.0,0,8,1,0.4,0,8,1,,,0,1,71,8,1
2021/12/18,16.2,8,1,18.3,8,1,14.9,8,1,0.0,0,8,1,2.3,0,8,1,,,0,1,60,8,1
2021/12/19,16.7,8,1,18.7,8,1,14.7,8,1,0.0,0,8,1,5.4,0,8,1,,,0,1,54,8,1
2021/12/20,16.9,8,1,20.0,8,1,12.5,8,1,0.0,0,8,1,9.0,0,8,1,,,0,1,60,8,1
2021/12/21,19.1,8,1,20.9,8,1,16.4,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,63,8,1
2021/12/22,18.6,8,1,20.4,8,1,16.3,8,1,35.5,0,8,1,0.0,0,8,1,,,0,1,95,8,1
2021/12/23,20.4,8,1,21.7,8,1,19.2,8,1,9.0,0,8,1,0.2,0,8,1,,,0,1,94,8,1
2021/12/24,22.5,8,1,24.5,8,1,20.8,8,1,5.5,0,8,1,4.7,0,8,1,,,0,1,91,8,1
2021/12/25,18.2,8,1,21.3,8,1,15.0,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,71,8,1
2021/12/26,14.7,8,1,15.8,8,1,13.5,8,1,2.0,0,8,1,0.0,0,8,1,,,0,1,71,8,1
2021/12/27,14.7,8,1,15.9,8,1,12.5,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,65,8,1
2021/12/28,16.4,8,1,20.0,8,1,14.0,8,1,0.0,0,8,1,6.3,0,8,1,,,0,1,69,8,1
2021/12/29,18.5,8,1,22.4,8,1,14.6,8,1,11.5,0,8,1,1.2,0,8,1,,,0,1,83,8,1
2021/12/30,17.3,8,1,18.9,8,1,16.1,8,1,0.0,0,8,1,1.9,0,8,1,,,0,1,63,8,1
2021/12/31,16.4,8,1,18.0,8,1,15.0,8,1,0.0,0,8,1,5.3,0,8,1,,,0,1,55,8,1
2022/1/1,17.0,8,1,20.1,8,1,13.8,8,1,0,1,8,1,4.0,0,8,1,,,0,1,59,8,1
2022/1/2,16.7,8,1,18.0,8,1,15.5,8,1,1.5,0,8,1,0.0,0,8,1,,,0,1,77,8,1
2022/1/3,18.0,8,1,21.2,8,1,14.2,8,1,0,1,8,1,9.8,0,8,1,,,0,1,72,8,1
2022/1/4,18.5,8,1,21.5,8,1,15.2,8,1,0,1,8,1,8.8,0,8,1,,,0,1,66,8,1
2022/1/5,19.8,8,1,22.7,8,1,17.6,8,1,2.0,0,8,1,0.8,0,8,1,,,0,1,73,8,1
2022/1/6,19.5,8,1,21.3,8,1,17.4,8,1,1.5,0,8,1,0.2,0,8,1,,,0,1,77,8,1
