É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:25:24

,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR
2020/9/15,22.9,8,1,28.2,8,1,18.4,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,73,8,1
2020/9/16,23.6,8,1,29.1,8,1,18.7,8,1,0,1,8,1,4.8,0,8,1,0,1,8,1,75,8,1
2020/9/17,26.2,8,1,31.5,8,1,22.2,8,1,10.5,0,8,1,1.1,0,8,1,0,1,8,1,79,8,1
2020/9/18,21.6,8,1,24.0,8,1,20.1,8,1,22.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2020/9/19,22.8,8,1,28.2,8,1,19.7,8,1,1.0,0,8,1,7.8,0,8,1,0,1,8,1,72,8,1
2020/9/20,22.1,8,1,26.7,8,1,18.6,8,1,0.0,0,8,1,4.3,0,8,1,0,1,8,1,69,8,1
2020/9/21,21.9,8,1,26.1,8,1,18.9,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,72,8,1
2020/9/22,21.7,8,1,24.8,8,1,17.8,8,1,0,1,8,1,3.9,0,8,1,0,1,8,1,75,8,1
2020/9/23,23.4,8,1,27.5,8,1,19.1,8,1,0.0,0,8,1,8.4,0,8,1,0,1,8,1,75,8,1
2020/9/24,23.9,8,1,29.1,8,1,20.6,8,1,1.0,0,8,1,2.2,0,8,1,0,1,8,1,81,8,1
2020/9/25,21.0,8,1,22.7,8,1,20.1,8,1,31.5,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2020/9/26,21.8,8,1,26.0,8,1,19.2,8,1,21.0,0,8,1,2.2,0,8,1,0,1,8,1,91,8,1
2020/9/27,20.1,8,1,25.2,8,1,17.0,8,1,23.5,0,8,1,3.5,0,8,1,0,1,8,1,87,8,1
2020/9/28,19.2,8,1,23.9,8,1,16.1,8,1,2.5,0,8,1,8.0,0,8,1,0,1,8,1,82,8,1
2020/9/29,19.5,8,1,24.1,8,1,14.4,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,78,8,1
2020/9/30,20.9,8,1,26.1,8,1,16.0,8,1,0.0,0,8,1,6.7,0,8,1,0,1,8,1,76,8,1
2020/10/1,20.1,8,1,23.9,8,1,17.5,8,1,7.5,0,8,1,5.7,0,8,1,0,1,8,1,84,8,1
2020/10/2,19.9,8,1,25.2,8,1,15.4,8,1,0,1,8,1,11.0,0,8,1,0,1,8,1,78,8,1
2020/10/3,21.0,8,1,25.1,8,1,17.4,8,1,0,1,8,1,1.4,0,8,1,0,1,8,1,75,8,1
2020/10/4,21.8,8,1,26.4,8,1,16.9,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,77,8,1
2020/10/5,18.9,8,1,23.6,8,1,13.6,8,1,2.5,0,8,1,1.7,0,8,1,0,1,8,1,82,8,1
2020/10/6,17.2,8,1,22.2,8,1,13.5,8,1,0.0,0,8,1,4.6,0,8,1,0,1,8,1,73,8,1
2020/10/7,18.2,8,1,22.7,8,1,14.4,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,71,8,1
2020/10/8,15.8,8,1,17.2,8,1,14.6,8,1,9.0,0,8,1,0.0,0,8,1,0,1,8,1,95,8,1
2020/10/9,17.1,8,1,20.3,8,1,13.8,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2020/10/10,20.5,8,1,25.9,8,1,16.2,8,1,0.0,0,8,1,4.9,0,8,1,0,1,8,1,84,8,1
2020/10/11,20.8,8,1,24.5,8,1,17.5,8,1,0.0,0,8,1,1.4,0,8,1,0,1,8,1,87,8,1
2020/10/12,20.6,8,1,26.2,8,1,16.4,8,1,0.0,0,8,1,2.1,0,8,1,0,1,8,1,86,8,1
2020/10/13,19.2,8,1,22.9,8,1,17.2,8,1,6.0,0,8,1,1.9,0,8,1,0,1,8,1,86,8,1
2020/10/14,18.5,8,1,23.5,8,1,14.4,8,1,2.0,0,8,1,7.0,0,8,1,0,1,8,1,77,8,1
2020/10/15,15.3,8,1,19.0,8,1,11.5,8,1,2.5,0,8,1,3.6,0,8,1,0,1,8,1,79,8,1
2020/10/16,15.3,8,1,20.2,8,1,10.6,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,69,8,1
2020/10/17,14.2,8,1,16.4,8,1,11.4,8,1,2.0,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2020/10/18,14.8,8,1,20.8,8,1,9.6,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,71,8,1
2020/10/19,14.3,8,1,19.0,8,1,11.5,8,1,0.0,0,8,1,0.3,0,8,1,0,1,8,1,74,8,1
2020/10/20,15.7,8,1,21.8,8,1,10.6,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,72,8,1
2020/10/21,17.3,8,1,23.1,8,1,10.6,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,64,8,1
2020/10/22,19.8,8,1,23.1,8,1,16.8,8,1,3.0,0,8,1,0.0,0,8,1,0,1,8,1,61,8,1
2020/10/23,15.5,8,1,18.5,8,1,12.7,8,1,28.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2020/10/24,12.1,8,1,17.9,8,1,10.1,8,1,17.5,0,8,1,2.0,0,8,1,0,1,8,1,91,8,1
2020/10/25,14.1,8,1,19.8,8,1,9.8,8,1,1.0,0,8,1,6.7,0,8,1,0,1,8,1,70,8,1
2020/10/26,14.6,8,1,19.8,8,1,10.7,8,1,0,1,8,1,3.4,0,8,1,0,1,8,1,70,8,1
2020/10/27,13.8,8,1,20.0,8,1,9.7,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,72,8,1
2020/10/28,13.7,8,1,19.6,8,1,9.2,8,1,0.5,0,8,1,3.7,0,8,1,0,1,8,1,71,8,1
2020/10/29,13.7,8,1,18.2,8,1,10.7,8,1,6.5,0,8,1,5.8,0,8,1,0,1,8,1,74,8,1
2020/10/30,11.6,8,1,16.9,8,1,8.7,8,1,1.5,0,8,1,5.7,0,8,1,0,1,8,1,75,8,1
2020/10/31,11.5,8,1,17.6,8,1,6.4,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,74,8,1
2020/11/1,16.5,8,1,20.3,8,1,8.3,8,1,0.0,0,8,1,3.9,0,8,1,0,1,8,1,46,8,1
2020/11/2,16.0,8,1,19.3,8,1,12.9,8,1,29.5,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2020/11/3,13.2,8,1,19.5,8,1,8.0,8,1,9.0,0,8,1,6.3,0,8,1,0,1,8,1,78,8,1
2020/11/4,8.5,8,1,12.3,8,1,6.4,8,1,10.5,0,8,1,2.4,0,8,1,0,1,8,1,89,8,1
2020/11/5,11.9,8,1,18.7,8,1,7.2,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,70,8,1
2020/11/6,12.3,8,1,16.6,8,1,8.8,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,74,8,1
2020/11/7,16.8,8,1,19.6,8,1,12.9,8,1,14.5,0,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2020/11/8,14.9,8,1,19.7,8,1,11.4,8,1,0.0,0,8,1,1.6,0,8,1,0,1,8,1,78,8,1
2020/11/9,9.3,8,1,11.9,8,1,7.3,8,1,4.0,0,8,1,0.4,0,8,1,0,1,8,1,82,8,1
2020/11/10,8.9,8,1,13.4,8,1,6.7,8,1,4.0,0,8,1,3.5,0,8,1,0,1,8,1,82,8,1
2020/11/11,8.6,8,1,12.6,8,1,5.4,8,1,0.0,0,8,1,1.6,0,8,1,0,1,8,1,79,8,1
2020/11/12,9.1,8,1,15.2,8,1,3.6,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,79,8,1
2020/11/13,12.7,8,1,20.7,8,1,5.7,8,1,0.0,0,8,1,9.4,0,8,1,0,1,8,1,80,8,1
2020/11/14,11.5,8,1,16.7,8,1,7.0,8,1,0,1,8,1,6.0,0,8,1,0,1,8,1,78,8,1
2020/11/15,13.6,8,1,21.5,8,1,4.3,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,66,8,1
2020/11/16,16.0,8,1,21.3,8,1,11.2,8,1,0.0,0,8,1,6.0,0,8,1,0,1,8,1,70,8,1
2020/11/17,13.0,8,1,18.1,8,1,9.1,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,80,8,1
2020/11/18,17.8,8,1,26.1,8,1,8.9,8,1,0.0,0,8,1,8.3,0,8,1,0,1,8,1,67,8,1
2020/11/19,22.8,8,1,26.3,8,1,18.4,8,1,0.0,0,8,1,7.7,0,8,1,0,1,8,1,53,8,1
2020/11/20,18.6,8,1,25.0,8,1,13.7,8,1,14.0,0,8,1,0.4,0,8,1,0,1,8,1,81,8,1
2020/11/21,11.8,8,1,14.5,8,1,8.7,8,1,3.5,0,8,1,5.5,0,8,1,0,1,8,1,77,8,1
2020/11/22,13.9,8,1,22.1,8,1,5.3,8,1,1.0,0,8,1,6.3,0,8,1,0,1,8,1,74,8,1
2020/11/23,11.0,8,1,14.6,8,1,7.8,8,1,14.5,0,8,1,1.5,0,8,1,0,1,8,1,79,8,1
2020/11/24,9.1,8,1,13.8,8,1,4.8,8,1,0,1,8,1,5.9,0,8,1,0,1,5,1,74,8,1
2020/11/25,11.2,8,1,17.2,8,1,6.4,8,1,0.0,0,8,1,6.1,0,8,1,0,1,8,1,72,8,1
2020/11/26,10.4,8,1,13.2,8,1,8.3,8,1,7.0,0,8,1,0.7,0,8,1,0,1,8,1,78,8,1
2020/11/27,11.1,8,1,15.0,8,1,7.1,8,1,8.0,0,8,1,6.1,0,8,1,0,1,8,1,76,8,1
2020/11/28,8.5,8,1,11.8,8,1,5.9,8,1,10.5,0,8,1,0.7,0,8,1,0,1,8,1,81,8,1
2020/11/29,8.1,8,1,12.0,8,1,5.0,8,1,0.0,0,8,1,4.3,0,8,1,0,1,8,1,81,8,1
2020/11/30,8.4,8,1,11.9,8,1,6.2,8,1,13.0,0,8,1,1.4,0,8,1,0,1,8,1,90,8,1
2020/12/1,8.8,8,1,13.8,8,1,5.8,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,82,8,1
2020/12/2,8.4,8,1,13.3,8,1,4.5,8,1,0.0,0,8,1,7.4,0,5,1,0,1,8,1,80,8,1
2020/12/3,9.3,8,1,13.2,8,1,5.6,8,1,26.0,0,8,1,1.2,0,8,1,0,1,8,1,88,8,1
2020/12/4,6.5,8,1,9.8,8,1,4.7,8,1,16.0,0,8,1,3.7,0,8,1,0,1,8,1,83,8,1
2020/12/5,6.8,8,1,14.1,8,1,2.2,8,1,1.0,0,8,1,0.9,0,8,1,0,1,8,1,84,8,1
2020/12/6,8.0,8,1,14.4,8,1,3.7,8,1,0,1,8,1,4.8,0,8,1,0,1,8,1,76,8,1
2020/12/7,10.5,8,1,15.2,8,1,6.6,8,1,1.0,0,8,1,1.5,0,8,1,0,1,8,1,77,8,1
2020/12/8,7.9,8,1,10.2,8,1,6.2,8,1,22.0,0,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2020/12/9,7.2,8,1,11.7,8,1,4.1,8,1,0.5,0,8,1,6.4,0,8,1,0,1,8,1,85,8,1
2020/12/10,8.7,8,1,13.6,8,1,3.9,8,1,1.5,0,8,1,0.8,0,8,1,0,1,8,1,79,8,1
2020/12/11,10.3,8,1,14.8,8,1,5.7,8,1,0.0,0,8,1,3.0,0,8,1,0,1,8,1,77,8,1
2020/12/12,9.0,8,1,11.1,8,1,7.6,8,1,6.0,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2020/12/13,7.6,8,1,10.9,8,1,4.6,8,1,5.0,0,8,1,0.7,0,8,1,0,1,8,1,85,8,1
2020/12/14,2.4,8,1,10.5,8,1,0.2,8,1,54.0,0,8,1,0.0,0,8,1,9,0,8,1,97,8,1
2020/12/15,1.1,8,1,2.6,8,1,0.3,8,1,26.5,0,8,1,0.3,0,8,1,10,0,8,1,99,8,1
2020/12/16,0.6,8,1,1.2,8,1,-0.3,8,1,29.5,0,8,1,0.0,0,8,1,20,0,8,1,99,8,1
2020/12/17,0.8,8,1,3.6,8,1,-1.3,8,1,8.0,0,8,1,3.4,0,8,1,5,0,8,1,94,8,1
2020/12/18,3.0,8,1,5.9,8,1,0.7,8,1,16.0,0,8,1,1.3,0,8,1,0,1,8,1,90,8,1
2020/12/19,1.6,8,1,3.3,8,1,0.3,8,1,16.5,0,8,1,0.1,0,8,1,7,0,8,1,97,8,1
2020/12/20,0.8,8,1,1.7,8,1,-0.2,8,1,2.5,0,8,1,0.1,0,8,1,2,0,8,1,96,8,1
2020/12/21,2.6,8,1,5.6,8,1,0.1,8,1,0.0,0,8,1,1.7,0,8,1,0,1,8,1,86,8,1
2020/12/22,4.5,8,1,7.8,8,1,2.1,8,1,6.0,0,8,1,0.5,0,8,1,0,1,8,1,84,8,1
2020/12/23,5.9,8,1,10.6,8,1,3.2,8,1,2.0,0,8,1,2.9,0,8,1,0,1,8,1,80,8,1
2020/12/24,7.6,8,1,11.8,8,1,2.5,8,1,2.0,0,8,1,3.8,0,8,1,0,1,8,1,62,8,1
2020/12/25,4.0,8,1,7.6,8,1,0.6,8,1,36.0,0,8,1,0.8,0,8,1,0,1,8,1,95,8,1
2020/12/26,3.1,8,1,5.0,8,1,0.6,8,1,15.5,0,8,1,0.2,0,8,1,0,1,8,1,96,8,1
2020/12/27,6.8,8,1,12.0,8,1,3.6,8,1,0.0,0,8,1,2.7,0,8,1,0,1,8,1,82,8,1
2020/12/28,7.7,8,1,11.7,8,1,4.8,8,1,1.0,0,8,1,0.6,0,8,1,0,1,8,1,82,8,1
2020/12/29,7.8,8,1,12.6,8,1,2.2,8,1,0,1,8,1,4.4,0,8,1,0,1,8,1,77,8,1
2020/12/30,4.6,8,1,11.8,8,1,-0.7,8,1,27.5,0,8,1,0.2,0,8,1,5,0,8,1,89,8,1
2020/12/31,-0.9,8,1,1.2,8,1,-2.2,8,1,13.5,0,8,1,0.0,0,8,1,20,0,8,1,95,8,1
2021/1/1,1.1,8,1,3.3,8,1,0.3,8,1,29.0,0,8,1,1.1,0,8,1,6,0,8,1,97,8,1
2021/1/2,0.7,8,1,1.9,8,1,0.2,8,1,49.5,0,8,1,0.0,0,8,1,18,0,8,1,100,8,1
2021/1/3,0.9,8,1,2.6,8,1,-0.1,8,1,1.5,0,8,1,0.6,0,8,1,0,1,8,1,98,8,1
2021/1/4,2.6,8,1,5.6,8,1,1.3,8,1,18.5,0,8,1,1.0,0,8,1,0,1,8,1,95,8,1
2021/1/5,3.6,8,1,6.0,8,1,1.5,8,1,7.5,0,8,1,1.7,0,8,1,0,1,8,1,89,8,1
2021/1/6,2.6,8,1,5.3,8,1,0.7,8,1,4.5,0,8,1,1.1,0,8,1,1,0,8,1,92,8,1
2021/1/7,1.2,8,1,5.5,8,1,-2.7,8,1,21.5,0,8,1,1.4,0,8,1,26,0,8,1,83,8,1
2021/1/8,-1.5,8,1,-0.8,8,1,-2.6,8,1,65.0,0,8,1,0.0,0,8,1,61,0,8,1,100,8,1
2021/1/9,-1.6,8,1,-0.9,8,1,-2.8,8,1,40.5,0,8,1,0.0,0,8,1,31,0,8,1,99,8,1
2021/1/10,-0.4,8,1,1.8,8,1,-2.5,8,1,8.5,0,8,1,2.6,0,8,1,6,0,8,1,95,8,1
2021/1/11,0.7,8,1,2.6,8,1,-0.8,8,1,20.5,0,8,1,1.6,0,8,1,10,0,8,1,97,8,1
2021/1/12,2.1,8,1,5.5,8,1,-1.0,8,1,1.5,0,8,1,0.1,0,8,1,0,1,8,1,92,8,1
2021/1/13,3.4,8,1,6.4,8,1,1.5,8,1,2.0,0,8,1,1.6,0,8,1,0,1,8,1,86,8,1
2021/1/14,4.7,8,1,6.7,8,1,2.4,8,1,0.5,0,8,1,0.4,0,8,1,0,1,8,1,81,8,1
2021/1/15,4.3,8,1,8.9,8,1,-0.3,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,80,8,1
2021/1/16,4.2,8,1,8.8,8,1,0.4,8,1,35.5,0,8,1,0.0,0,8,1,1,0,8,1,88,8,1
2021/1/17,1.2,8,1,2.9,8,1,0.3,8,1,10.0,0,8,1,0.0,0,8,1,4,0,8,1,98,8,1
2021/1/18,1.2,8,1,3.3,8,1,0.2,8,1,28.0,0,8,1,0.3,0,8,1,9,0,8,1,97,8,1
2021/1/19,-0.4,8,1,2.0,8,1,-1.9,8,1,6.0,0,8,1,1.7,0,8,1,6,0,8,1,91,8,1
2021/1/20,-0.7,8,1,3.3,8,1,-3.9,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,79,8,1
2021/1/21,1.1,8,1,7.8,8,1,-4.9,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,83,8,1
2021/1/22,4.7,8,1,6.9,8,1,2.3,8,1,5.0,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2021/1/23,4.0,8,1,5.9,8,1,2.6,8,1,4.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2021/1/24,3.8,8,1,5.8,8,1,2.2,8,1,9.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2021/1/25,4.6,8,1,9.0,8,1,1.2,8,1,0.0,0,8,1,1.6,0,8,1,0,1,8,1,95,5,1
2021/1/26,6.9,8,1,13.9,8,1,-0.5,8,1,0.5,0,8,1,4.9,0,8,1,0,1,8,1,76,8,1
2021/1/27,6.3,8,1,8.5,8,1,5.1,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2021/1/28,4.7,8,1,7.8,8,1,2.0,8,1,0.0,0,8,1,1.5,0,8,1,0,1,8,1,77,8,1
2021/1/29,0.7,8,1,5.1,8,1,-0.8,8,1,26.5,0,8,1,1.1,0,8,1,17,0,8,1,90,8,1
2021/1/30,0.9,8,1,3.3,8,1,-1.9,8,1,7.0,0,8,1,2.4,0,8,1,6,0,8,1,87,8,1
2021/1/31,2.3,8,1,4.9,8,1,-1.1,8,1,1.5,0,8,1,3.6,0,8,1,0,1,8,1,90,8,1
2021/2/1,5.5,5,1,11.2,5,1,-2.4,8,1,4.0,0,8,1,3.1,0,8,1,0,1,8,1,67,5,1
2021/2/2,4.1,8,1,8.4,8,1,0.4,8,1,27.5,0,8,1,0.1,0,8,1,4,0,8,1,92,8,1
2021/2/3,1.4,8,1,2.9,8,1,0.5,8,1,10.0,0,8,1,0.6,0,8,1,4,0,8,1,90,8,1
2021/2/4,2.1,8,1,4.6,8,1,0.2,8,1,8.5,0,8,1,0.4,0,8,1,3,0,8,1,85,8,1
2021/2/5,4.5,8,1,9.9,8,1,0.2,8,1,2.0,0,8,1,5.1,0,8,1,1,0,8,1,74,8,1
2021/2/6,8.7,8,1,14.7,8,1,4.6,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,53,8,1
2021/2/7,5.1,8,1,8.9,8,1,2.5,8,1,2.0,0,8,1,1.6,0,8,1,0,1,8,1,81,8,1
2021/2/8,1.0,8,1,5.0,8,1,-1.9,8,1,11.5,0,8,1,2.7,0,8,1,19,0,8,1,87,8,1
2021/2/9,0.1,8,1,2.6,8,1,-2.6,8,1,8.0,0,8,1,1.2,0,8,1,12,0,8,1,90,8,1
2021/2/10,4.3,8,1,8.1,8,1,1.2,8,1,1.5,0,8,1,1.2,0,8,1,0,1,8,1,73,8,1
2021/2/11,5.3,8,1,11.0,8,1,1.5,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,75,8,1
2021/2/12,4.9,8,1,10.0,8,1,0.7,8,1,0,1,8,1,4.5,0,8,1,0,1,8,1,77,8,1
2021/2/13,11.3,8,1,19.4,8,1,1.5,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,56,8,1
2021/2/14,13.6,8,1,19.7,8,1,8.7,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,53,8,1
2021/2/15,9.8,8,1,14.6,8,1,5.8,8,1,40.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2021/2/16,2.8,8,1,6.6,8,1,0.4,8,1,25.5,0,8,1,1.6,0,8,1,7,0,8,1,86,8,1
2021/2/17,-0.2,8,1,0.8,8,1,-1.6,8,1,47.0,0,8,1,0.0,0,8,1,36,0,8,1,95,8,1
2021/2/18,-0.6,8,1,1.1,8,1,-2.1,8,1,20.0,0,8,1,0.2,0,8,1,20,0,8,1,93,8,1
2021/2/19,2.0,8,1,7.2,8,1,-1.1,8,1,0.0,0,8,1,4.5,0,8,1,0,1,8,1,82,8,1
2021/2/20,8.1,8,1,13.1,8,1,1.0,8,1,0.5,0,8,1,7.5,0,8,1,0,1,8,1,59,8,1
2021/2/21,11.2,8,1,18.0,8,1,6.0,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,58,8,1
2021/2/22,13.2,8,1,20.1,8,1,8.5,8,1,7.0,0,8,1,8.5,0,8,1,0,1,8,1,54,8,1
2021/2/23,5.0,8,1,10.3,8,1,0.9,8,1,2.0,0,8,1,0.7,0,8,1,0,1,8,1,73,8,1
2021/2/24,1.9,8,1,7.0,8,1,-1.3,8,1,0.0,0,8,1,6.1,0,8,1,1,0,8,1,78,8,1
2021/2/25,3.1,8,1,7.2,8,1,-1.8,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,68,8,1
2021/2/26,5.5,8,1,7.5,8,1,3.5,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,67,8,1
2021/2/27,3.3,8,1,6.9,8,1,-0.5,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,56,8,1
2021/2/28,5.8,8,1,14.8,8,1,-2.2,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,66,8,1
2021/3/1,15.5,8,1,21.8,8,1,5.8,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,40,8,1
2021/3/2,9.2,8,1,19.2,8,1,1.2,8,1,24.0,0,8,1,0.0,0,8,1,0,1,8,1,76,8,1
2021/3/3,3.3,8,1,6.7,8,1,0.4,8,1,0.0,0,8,1,1.4,0,8,1,0,1,8,1,65,8,1
2021/3/4,8.2,8,1,17.8,8,1,-1.0,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,66,8,1
2021/3/5,11.7,8,1,14.6,8,1,9.8,8,1,1.5,0,8,1,0.1,0,8,1,0,1,8,1,67,8,1
2021/3/6,6.9,8,1,10.3,8,1,3.7,8,1,9.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2021/3/7,5.0,8,1,7.8,8,1,3.0,8,1,0.0,0,8,1,1.7,0,8,1,0,1,8,1,70,8,1
2021/3/8,5.3,8,1,7.2,8,1,2.5,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,75,8,1
2021/3/9,5.7,8,1,11.5,8,1,-0.2,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,74,8,1
2021/3/10,6.6,8,1,11.7,8,1,3.2,8,1,0.0,0,8,1,4.8,0,8,1,0,1,8,1,69,8,1
2021/3/11,6.6,8,1,12.8,8,1,0.5,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,69,8,1
2021/3/12,8.7,8,1,13.5,8,1,2.0,8,1,4.0,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2021/3/13,9.2,8,1,11.5,8,1,7.7,8,1,21.0,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2021/3/14,8.5,8,1,13.3,8,1,5.4,8,1,3.0,0,8,1,6.3,0,8,1,0,1,8,1,68,8,1
2021/3/15,9.3,8,1,15.5,8,1,4.8,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,61,8,1
2021/3/16,10.9,8,1,15.1,8,1,5.0,8,1,2.5,0,8,1,0.0,0,8,1,0,1,8,1,71,8,1
2021/3/17,7.7,8,1,11.6,8,1,3.1,8,1,0.0,0,8,1,4.3,0,8,1,0,1,8,1,63,8,1
2021/3/18,7.4,8,1,12.6,8,1,2.1,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,67,8,1
2021/3/19,7.8,8,1,13.5,8,1,4.2,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,71,8,1
2021/3/20,9.5,8,1,16.1,8,1,2.7,8,1,6.0,0,8,1,4.8,0,8,1,0,1,8,1,75,8,1
2021/3/21,14.3,8,1,21.4,8,1,9.1,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2021/3/22,7.3,8,1,10.1,8,1,3.9,8,1,1.5,0,8,1,1.7,0,8,1,0,1,8,1,75,8,1
2021/3/23,9.0,8,1,16.1,8,1,3.5,8,1,0.0,0,8,1,9.8,0,8,1,0,1,8,1,58,8,1
2021/3/24,12.5,8,1,20.0,8,1,4.2,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,52,8,1
2021/3/25,12.6,8,1,17.7,8,1,7.8,8,1,0.0,0,8,1,1.9,0,8,1,0,1,8,1,64,8,1
2021/3/26,9.5,8,1,15.4,8,1,5.7,8,1,5.5,0,8,1,3.8,0,8,1,0,1,8,1,71,8,1
2021/3/27,10.4,8,1,16.9,8,1,4.8,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,72,8,1
2021/3/28,17.6,8,1,19.5,8,1,15.4,8,1,6.5,0,8,1,0.0,0,8,1,0,1,8,1,56,8,1
2021/3/29,16.6,8,1,24.4,8,1,12.1,8,1,0.0,0,8,1,9.2,0,8,1,0,1,8,1,68,8,1
2021/3/30,13.8,8,1,19.6,8,1,9.3,8,1,0,1,8,1,1.9,0,8,1,0,1,8,1,68,8,1
2021/3/31,10.8,8,1,16.0,8,1,6.1,8,1,0,1,8,1,11.2,0,8,1,0,1,8,1,70,8,1
2021/4/1,10.0,8,1,15.5,8,1,4.2,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,69,8,1
2021/4/2,12.0,8,1,18.2,8,1,5.6,8,1,0,1,8,1,10.4,0,8,1,0,1,8,1,72,8,1
2021/4/3,17.8,8,1,22.9,8,1,8.7,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,55,8,1
2021/4/4,16.8,8,1,19.3,8,1,10.6,8,1,20.0,0,8,1,0.0,0,8,1,0,1,8,1,70,8,1
2021/4/5,8.6,8,1,11.9,8,1,4.9,8,1,5.5,0,8,1,3.6,0,8,1,0,1,8,1,78,8,1
2021/4/6,8.9,8,1,14.1,8,1,3.4,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,70,8,1
2021/4/7,11.7,8,1,18.4,8,1,7.2,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,60,8,1
2021/4/8,9.4,8,1,16.2,8,1,5.0,8,1,0.0,0,8,1,7.2,0,8,1,0,1,8,1,67,8,1
2021/4/9,8.0,8,1,13.6,8,1,4.4,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,58,8,1
2021/4/10,7.1,8,1,12.7,8,1,1.6,8,1,0,1,8,1,12.4,0,8,1,0,1,8,1,63,8,1
2021/4/11,8.8,8,1,14.4,8,1,2.4,8,1,0,1,8,1,12.3,0,8,1,0,1,8,1,68,8,1
2021/4/12,13.8,8,1,19.7,8,1,4.7,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,59,8,1
2021/4/13,18.0,8,1,21.0,8,1,13.5,8,1,0.0,0,8,1,0.4,0,8,1,0,1,8,1,53,8,1
2021/4/14,8.6,8,1,13.5,8,1,4.2,8,1,11.5,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2021/4/15,8.4,8,1,13.6,8,1,2.8,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,65,8,1
